id,timestamp,sensor,action,event,pattern,activity
25,2008-11-24 07:43:37,Dresser,Dresser,ON,Pat_44,GetDressed
26,2008-11-24 07:43:39,Dresser,Dresser,ON,Pat_44,GetDressed
27,2008-11-24 07:43:44,BedLeft,BedLeft,ON,Pat_44,GetDressed
28,2008-11-24 07:43:47,BedLeft,BedLeft,ON,Pat_44,GetDressed
29,2008-11-24 07:43:49,BedLeft,BedLeft,ON,Pat_44,GetDressed
30,2008-11-24 07:45:32,BedroomDoor,BedroomDoor,ON,Pat_44,PrepareBreakfast
31,2008-11-24 07:46:18,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
32,2008-11-24 07:46:21,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
33,2008-11-24 07:46:23,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
34,2008-11-24 07:46:26,CupboardCups,CupboardCups,ON,Other_Activity,PrepareBreakfast
35,2008-11-24 07:46:27,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
36,2008-11-24 07:46:34,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
37,2008-11-24 07:46:45,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
38,2008-11-24 07:47:09,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
39,2008-11-24 07:50:14,Microwave,Microwave,ON,Pat_23,PrepareBreakfast
40,2008-11-24 07:53:36,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
41,2008-11-24 07:54:21,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
42,2008-11-24 07:55:05,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
43,2008-11-24 09:00:13,Couch,Couch,ON,Pat_4,None
44,2008-11-24 09:01:21,Couch,Couch,ON,Pat_4,None
45,2008-11-24 09:29:23,Couch,Couch,ON,Pat_4,None
46,2008-11-24 09:34:16,Bathtub,Bathtub,ON,Pat_10,BrushTeeth
47,2008-11-24 09:34:20,Bathtub,Bathtub,ON,Pat_10,BrushTeeth
48,2008-11-24 09:34:27,Bathtub,Bathtub,ON,Pat_10,BrushTeeth
49,2008-11-24 09:34:35,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
50,2008-11-24 09:34:40,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
51,2008-11-24 09:36:17,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
52,2008-11-24 09:36:23,Bathtub,Bathtub,ON,Other_Activity,BrushTeeth
53,2008-11-24 09:36:28,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
54,2008-11-24 09:37:33,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
55,2008-11-24 09:37:35,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
56,2008-11-24 09:37:41,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
57,2008-11-24 09:37:43,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
58,2008-11-24 09:37:45,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
59,2008-11-24 09:37:48,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
60,2008-11-24 09:37:56,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
61,2008-11-24 09:37:59,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
62,2008-11-24 09:38:01,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
63,2008-11-24 09:38:12,Bathtub,Bathtub,ON,Pat_65,BrushTeeth
64,2008-11-24 09:38:14,Bathtub,Bathtub,ON,Pat_65,BrushTeeth
65,2008-11-24 09:38:15,BathroomDoor,BathroomDoor,ON,Pat_65,BrushTeeth
66,2008-11-24 09:38:32,Bathtub,Bathtub,ON,Pat_10,None
67,2008-11-24 09:38:38,Bathtub,Bathtub,ON,Pat_10,None
68,2008-11-24 09:38:41,Bathtub,Bathtub,ON,Pat_10,None
69,2008-11-24 09:38:42,BathroomDoor,BathroomDoor,ON,Pat_75,None
70,2008-11-24 09:39:45,BathroomDoor,BathroomDoor,ON,Pat_75,UseToiletUpstairs
71,2008-11-24 09:39:55,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_75,None
72,2008-11-24 10:23:49,Fridge,Fridge,ON,Pat_61,None
73,2008-11-24 10:23:52,Freezer,Freezer,ON,Pat_61,None
74,2008-11-24 10:23:56,Fridge,Fridge,ON,Pat_61,None
75,2008-11-24 10:24:00,Freezer,Freezer,ON,Pat_61,None
76,2008-11-24 11:19:56,CupboardCups,CupboardCups,ON,Pat_70,GetDrink
77,2008-11-24 11:19:58,Cutlery,Cutlery,ON,Pat_70,GetDrink
78,2008-11-24 11:24:21,CupboardCups,CupboardCups,ON,Other_Activity,GetDrink
79,2008-11-24 11:26:49,Couch,Couch,ON,Pat_92,Relax
80,2008-11-24 11:26:52,Couch,Couch,ON,Pat_92,Relax
81,2008-11-24 11:27:57,Couch,Couch,ON,Pat_92,Relax
82,2008-11-24 11:28:43,Couch,Couch,ON,Pat_92,Relax
83,2008-11-24 13:07:53,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_92,UseToiletDownstairs
84,2008-11-24 13:08:33,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_92,None
85,2008-11-24 13:09:10,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_92,None
86,2008-11-24 13:10:52,Fridge,Fridge,ON,Other_Activity,PrepareLunch
87,2008-11-24 13:10:57,GarbageBin,GarbageBin,ON,Pat_176,PrepareLunch
88,2008-11-24 13:11:02,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareLunch
89,2008-11-24 13:11:05,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareLunch
90,2008-11-24 13:11:25,Microwave,Microwave,ON,Other_Activity,PrepareLunch
91,2008-11-24 13:11:29,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
92,2008-11-24 13:11:33,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
93,2008-11-24 13:11:42,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
94,2008-11-24 13:11:55,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
95,2008-11-24 13:11:58,Microwave,Microwave,ON,Pat_23,PrepareLunch
96,2008-11-24 13:12:19,Cutlery,Cutlery,ON,Pat_8,PrepareLunch
97,2008-11-24 13:12:54,Cutlery,Cutlery,ON,Pat_8,PrepareLunch
98,2008-11-24 13:12:58,Fridge,Fridge,ON,Pat_76,PrepareLunch
99,2008-11-24 13:13:03,Fridge,Fridge,ON,Pat_76,PrepareLunch
100,2008-11-24 13:13:30,Cutlery,Cutlery,ON,Pat_76,PrepareLunch
101,2008-11-24 13:13:31,Cutlery,Cutlery,ON,Pat_76,PrepareLunch
102,2008-11-24 13:14:05,Fridge,Fridge,ON,Pat_14,PrepareLunch
103,2008-11-24 13:14:21,Fridge,Fridge,ON,Pat_14,PrepareLunch
104,2008-11-24 13:15:37,Couch,Couch,ON,Pat_73,Eating
105,2008-11-24 13:28:55,Couch,Couch,ON,Pat_73,Eating
106,2008-11-24 13:29:19,Fridge,Fridge,ON,Pat_73,Eating
107,2008-11-24 14:36:40,Couch,Couch,ON,Pat_4,Relax
108,2008-11-24 14:36:49,Couch,Couch,ON,Pat_4,Relax
109,2008-11-24 14:36:55,Couch,Couch,ON,Pat_4,Relax
110,2008-11-24 14:37:35,Couch,Couch,ON,Pat_4,Relax
111,2008-11-24 14:59:02,Couch,Couch,ON,Pat_4,Relax
112,2008-11-24 15:45:31,Saucepan,Saucepan,ON,Pat_197,None
113,2008-11-24 15:46:14,GarbageBin,GarbageBin,ON,Pat_197,None
114,2008-11-24 15:46:32,PlatesCupboard,PlatesCupboard,ON,Other_Activity,None
115,2008-11-24 15:46:43,CupboardCups,CupboardCups,ON,Pat_70,None
116,2008-11-24 15:46:48,Cutlery,Cutlery,ON,Pat_70,None
117,2008-11-24 15:46:49,CupboardCups,CupboardCups,ON,Pat_23,None
118,2008-11-24 15:46:52,Cutlery,Cutlery,ON,Pat_23,None
119,2008-11-24 15:46:55,Cutlery,Cutlery,ON,Pat_23,None
120,2008-11-24 15:46:59,Cutlery,Cutlery,ON,Pat_23,None
121,2008-11-24 15:47:03,Cutlery,Cutlery,ON,Pat_23,None
122,2008-11-24 15:47:17,Cutlery,Cutlery,ON,Pat_23,None
123,2008-11-24 15:47:21,Cutlery,Cutlery,ON,Pat_23,None
124,2008-11-24 15:47:22,Cutlery,Cutlery,ON,Pat_23,None
125,2008-11-24 15:47:26,Cutlery,Cutlery,ON,Pat_23,None
126,2008-11-24 15:47:28,Cutlery,Cutlery,ON,Pat_23,None
127,2008-11-24 16:47:11,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_73,UseToiletDownstairs
128,2008-11-24 16:47:16,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_73,UseToiletDownstairs
129,2008-11-24 16:47:44,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_73,None
130,2008-11-24 16:49:52,Couch,Couch,ON,Pat_73,None
131,2008-11-24 16:50:44,Couch,Couch,ON,Pat_73,None
132,2008-11-24 16:55:11,Couch,Couch,ON,Pat_73,None
133,2008-11-24 16:57:03,Couch,Couch,ON,Pat_73,None
134,2008-11-24 16:57:05,Couch,Couch,ON,Pat_73,None
135,2008-11-24 16:57:21,Couch,Couch,ON,Pat_73,None
136,2008-11-24 16:57:37,Couch,Couch,ON,Pat_73,None
137,2008-11-24 16:59:36,Fridge,Fridge,ON,Pat_59,PrepareDinner
138,2008-11-24 16:59:45,Couch,Couch,ON,Pat_59,PrepareDinner
139,2008-11-24 16:59:51,Fridge,Fridge,ON,Other_Activity,PrepareDinner
140,2008-11-24 17:00:56,Couch,Couch,ON,Pat_4,PrepareDinner
141,2008-11-24 17:01:13,Couch,Couch,ON,Pat_4,PrepareDinner
142,2008-11-24 17:01:23,Couch,Couch,ON,Pat_4,PrepareDinner
143,2008-11-24 17:01:31,Couch,Couch,ON,Pat_4,PrepareDinner
144,2008-11-24 17:01:53,Couch,Couch,ON,Pat_4,PrepareDinner
145,2008-11-24 17:02:37,Couch,Couch,ON,Pat_4,PrepareDinner
146,2008-11-24 17:02:42,Couch,Couch,ON,Pat_4,PrepareDinner
147,2008-11-24 17:03:00,PlatesCupboard,PlatesCupboard,ON,Pat_66,PrepareDinner
148,2008-11-24 17:06:00,Cutlery,Cutlery,ON,Pat_66,PrepareDinner
149,2008-11-24 17:07:48,PlatesCupboard,PlatesCupboard,ON,Pat_27,PrepareDinner
150,2008-11-24 17:08:56,PlatesCupboard,PlatesCupboard,ON,Pat_27,PrepareDinner
151,2008-11-24 17:13:55,Fridge,Fridge,ON,Pat_38,PrepareDinner
152,2008-11-24 17:14:02,Fridge,Fridge,ON,Pat_38,PrepareDinner
153,2008-11-24 17:14:05,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
154,2008-11-24 17:15:09,Fridge,Fridge,ON,Pat_14,PrepareDinner
155,2008-11-24 17:15:35,Fridge,Fridge,ON,Pat_14,PrepareDinner
156,2008-11-24 17:17:26,Fridge,Fridge,ON,Pat_14,PrepareDinner
157,2008-11-24 17:18:40,PlatesCupboard,PlatesCupboard,ON,Pat_76,PrepareDinner
158,2008-11-24 17:18:45,PlatesCupboard,PlatesCupboard,ON,Pat_76,PrepareDinner
159,2008-11-24 17:20:57,Fridge,Fridge,ON,Pat_76,PrepareDinner
160,2008-11-24 17:21:03,Fridge,Fridge,ON,Pat_76,PrepareDinner
161,2008-11-24 17:23:44,Cutlery,Cutlery,ON,Pat_119,PrepareDinner
162,2008-11-24 17:27:16,PlatesCupboard,PlatesCupboard,ON,Pat_119,PrepareDinner
163,2008-11-24 17:29:09,Fridge,Fridge,ON,Pat_34,PrepareDinner
164,2008-11-24 17:32:32,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
165,2008-11-24 17:33:17,GarbageBin,GarbageBin,ON,Pat_176,PrepareDinner
166,2008-11-24 17:34:41,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareDinner
167,2008-11-24 17:34:46,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareDinner
168,2008-11-24 17:35:12,Saucepan,Saucepan,ON,Other_Activity,PrepareDinner
169,2008-11-24 17:36:02,Fridge,Fridge,ON,Pat_157,PrepareDinner
170,2008-11-24 17:36:23,PlatesCupboard,PlatesCupboard,ON,Pat_157,PrepareDinner
171,2008-11-24 17:37:24,CupboardCups,CupboardCups,ON,Pat_157,PrepareDinner
172,2008-11-24 17:37:25,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
173,2008-11-24 17:57:29,Fridge,Fridge,ON,Pat_38,Eating
174,2008-11-24 17:59:00,Fridge,Fridge,ON,Pat_38,None
175,2008-11-24 18:00:53,Couch,Couch,ON,Pat_73,Relax
176,2008-11-24 18:02:19,Couch,Couch,ON,Pat_73,Relax
177,2008-11-24 18:05:45,Fridge,Fridge,ON,Pat_73,Relax
178,2008-11-24 18:06:03,CupboardCups,CupboardCups,ON,Pat_123,Relax
179,2008-11-24 18:06:49,Fridge,Fridge,ON,Pat_123,Relax
180,2008-11-24 18:07:05,Fridge,Fridge,ON,Pat_123,Relax
181,2008-11-24 18:07:06,Cutlery,Cutlery,ON,Pat_123,Relax
182,2008-11-24 18:07:08,Cutlery,Cutlery,ON,Pat_123,Relax
183,2008-11-24 18:07:09,Cutlery,Cutlery,ON,Pat_8,Relax
184,2008-11-24 18:07:14,Cutlery,Cutlery,ON,Pat_8,Relax
185,2008-11-24 18:07:19,Cutlery,Cutlery,ON,Pat_8,Relax
186,2008-11-24 18:07:21,Couch,Couch,ON,Pat_8,Relax
187,2008-11-24 18:07:30,Cutlery,Cutlery,ON,Pat_8,Relax
188,2008-11-24 18:07:32,Cutlery,Cutlery,ON,Pat_8,Relax
189,2008-11-24 18:16:08,BathroomDoor,BathroomDoor,ON,Pat_108,None
190,2008-11-24 18:16:11,BathroomDoor,BathroomDoor,ON,Pat_108,TakeShower
191,2008-11-24 18:16:15,Bathtub,Bathtub,ON,Pat_108,TakeShower
192,2008-11-24 18:16:42,BathroomDoor,BathroomDoor,ON,Pat_108,TakeShower
193,2008-11-24 18:17:24,Bathtub,Bathtub,ON,Pat_6,TakeShower
194,2008-11-24 18:17:26,Bathtub,Bathtub,ON,Pat_6,TakeShower
195,2008-11-24 18:17:28,Bathtub,Bathtub,ON,Pat_6,TakeShower
196,2008-11-24 18:17:30,Bathtub,Bathtub,ON,Pat_6,TakeShower
197,2008-11-24 18:17:32,Bathtub,Bathtub,ON,Pat_6,TakeShower
198,2008-11-24 18:17:38,Bathtub,Bathtub,ON,Pat_6,TakeShower
199,2008-11-24 18:17:40,Bathtub,Bathtub,ON,Pat_6,TakeShower
200,2008-11-24 18:17:43,Bathtub,Bathtub,ON,Pat_6,TakeShower
201,2008-11-24 18:17:48,Bathtub,Bathtub,ON,Pat_6,TakeShower
202,2008-11-24 18:17:50,Bathtub,Bathtub,ON,Pat_6,TakeShower
203,2008-11-24 18:17:52,Bathtub,Bathtub,ON,Pat_6,TakeShower
204,2008-11-24 18:17:54,Bathtub,Bathtub,ON,Pat_6,TakeShower
205,2008-11-24 18:17:57,Bathtub,Bathtub,ON,Pat_6,TakeShower
206,2008-11-24 18:18:00,Bathtub,Bathtub,ON,Pat_6,TakeShower
207,2008-11-24 18:18:04,Bathtub,Bathtub,ON,Pat_6,TakeShower
208,2008-11-24 18:18:06,Bathtub,Bathtub,ON,Pat_6,TakeShower
209,2008-11-24 18:18:08,Bathtub,Bathtub,ON,Pat_6,TakeShower
210,2008-11-24 18:18:10,Bathtub,Bathtub,ON,Pat_6,TakeShower
211,2008-11-24 18:18:13,Bathtub,Bathtub,ON,Pat_6,TakeShower
212,2008-11-24 18:18:14,Bathtub,Bathtub,ON,Pat_6,TakeShower
213,2008-11-24 18:18:16,Bathtub,Bathtub,ON,Pat_6,TakeShower
214,2008-11-24 18:18:18,Bathtub,Bathtub,ON,Pat_6,TakeShower
215,2008-11-24 18:18:20,Bathtub,Bathtub,ON,Pat_6,TakeShower
216,2008-11-24 18:18:22,Bathtub,Bathtub,ON,Pat_6,TakeShower
217,2008-11-24 18:18:25,Bathtub,Bathtub,ON,Pat_6,TakeShower
218,2008-11-24 18:18:27,Bathtub,Bathtub,ON,Pat_6,TakeShower
219,2008-11-24 18:18:30,Bathtub,Bathtub,ON,Pat_6,TakeShower
220,2008-11-24 18:18:32,Bathtub,Bathtub,ON,Pat_6,TakeShower
221,2008-11-24 18:18:33,Bathtub,Bathtub,ON,Pat_6,TakeShower
222,2008-11-24 18:18:35,Bathtub,Bathtub,ON,Pat_6,TakeShower
223,2008-11-24 18:18:37,Bathtub,Bathtub,ON,Pat_6,TakeShower
224,2008-11-24 18:18:40,Bathtub,Bathtub,ON,Pat_6,TakeShower
225,2008-11-24 18:18:42,Bathtub,Bathtub,ON,Pat_6,TakeShower
226,2008-11-24 18:18:43,Bathtub,Bathtub,ON,Pat_6,TakeShower
227,2008-11-24 18:18:48,Bathtub,Bathtub,ON,Pat_6,TakeShower
228,2008-11-24 18:18:51,Bathtub,Bathtub,ON,Pat_6,TakeShower
229,2008-11-24 18:18:53,Bathtub,Bathtub,ON,Pat_6,TakeShower
230,2008-11-24 18:18:58,Bathtub,Bathtub,ON,Pat_6,TakeShower
231,2008-11-24 18:19:02,Bathtub,Bathtub,ON,Pat_6,TakeShower
232,2008-11-24 18:19:07,Bathtub,Bathtub,ON,Pat_6,TakeShower
233,2008-11-24 18:19:08,Bathtub,Bathtub,ON,Pat_6,TakeShower
234,2008-11-24 18:19:10,Bathtub,Bathtub,ON,Pat_6,TakeShower
235,2008-11-24 18:19:13,Bathtub,Bathtub,ON,Pat_6,TakeShower
236,2008-11-24 18:19:17,Bathtub,Bathtub,ON,Pat_6,TakeShower
237,2008-11-24 18:19:19,Bathtub,Bathtub,ON,Pat_6,TakeShower
238,2008-11-24 18:19:21,Bathtub,Bathtub,ON,Pat_6,TakeShower
239,2008-11-24 18:19:24,Bathtub,Bathtub,ON,Pat_6,TakeShower
240,2008-11-24 18:19:26,Bathtub,Bathtub,ON,Pat_6,TakeShower
241,2008-11-24 18:19:28,Bathtub,Bathtub,ON,Pat_6,TakeShower
242,2008-11-24 18:19:30,Bathtub,Bathtub,ON,Pat_6,TakeShower
243,2008-11-24 18:19:32,Bathtub,Bathtub,ON,Pat_6,TakeShower
244,2008-11-24 18:19:33,Bathtub,Bathtub,ON,Pat_6,TakeShower
245,2008-11-24 18:19:37,Bathtub,Bathtub,ON,Pat_6,TakeShower
246,2008-11-24 18:19:39,Bathtub,Bathtub,ON,Pat_6,TakeShower
247,2008-11-24 18:19:43,Bathtub,Bathtub,ON,Pat_6,TakeShower
248,2008-11-24 18:19:45,Bathtub,Bathtub,ON,Pat_6,TakeShower
249,2008-11-24 18:19:47,Bathtub,Bathtub,ON,Pat_6,TakeShower
250,2008-11-24 18:19:50,Bathtub,Bathtub,ON,Pat_6,TakeShower
251,2008-11-24 18:19:52,Bathtub,Bathtub,ON,Pat_6,TakeShower
252,2008-11-24 18:19:54,Bathtub,Bathtub,ON,Pat_6,TakeShower
253,2008-11-24 18:19:58,Bathtub,Bathtub,ON,Pat_6,TakeShower
254,2008-11-24 18:20:01,Bathtub,Bathtub,ON,Pat_6,TakeShower
255,2008-11-24 18:20:03,Bathtub,Bathtub,ON,Pat_6,TakeShower
256,2008-11-24 18:20:05,Bathtub,Bathtub,ON,Pat_6,TakeShower
257,2008-11-24 18:20:07,Bathtub,Bathtub,ON,Pat_6,TakeShower
258,2008-11-24 18:20:09,Bathtub,Bathtub,ON,Pat_6,TakeShower
259,2008-11-24 18:20:12,Bathtub,Bathtub,ON,Pat_6,TakeShower
260,2008-11-24 18:20:14,Bathtub,Bathtub,ON,Pat_6,TakeShower
261,2008-11-24 18:20:26,Bathtub,Bathtub,ON,Pat_6,TakeShower
262,2008-11-24 18:20:28,Bathtub,Bathtub,ON,Pat_6,TakeShower
263,2008-11-24 18:20:33,Bathtub,Bathtub,ON,Pat_6,TakeShower
264,2008-11-24 18:20:35,Bathtub,Bathtub,ON,Pat_6,TakeShower
265,2008-11-24 18:20:38,Bathtub,Bathtub,ON,Pat_6,TakeShower
266,2008-11-24 18:20:40,Bathtub,Bathtub,ON,Pat_6,TakeShower
267,2008-11-24 18:20:44,Bathtub,Bathtub,ON,Pat_6,TakeShower
268,2008-11-24 18:20:48,Bathtub,Bathtub,ON,Pat_6,TakeShower
269,2008-11-24 18:20:49,Bathtub,Bathtub,ON,Pat_6,TakeShower
270,2008-11-24 18:20:51,Bathtub,Bathtub,ON,Pat_6,TakeShower
271,2008-11-24 18:20:53,Bathtub,Bathtub,ON,Pat_6,TakeShower
272,2008-11-24 18:20:56,Bathtub,Bathtub,ON,Pat_6,TakeShower
273,2008-11-24 18:20:57,Bathtub,Bathtub,ON,Pat_6,TakeShower
274,2008-11-24 18:21:02,Bathtub,Bathtub,ON,Pat_6,TakeShower
275,2008-11-24 18:21:04,Bathtub,Bathtub,ON,Pat_6,TakeShower
276,2008-11-24 18:21:05,Bathtub,Bathtub,ON,Pat_6,TakeShower
277,2008-11-24 18:21:08,Bathtub,Bathtub,ON,Pat_6,TakeShower
278,2008-11-24 18:21:14,Bathtub,Bathtub,ON,Pat_6,TakeShower
279,2008-11-24 18:21:15,Bathtub,Bathtub,ON,Pat_6,TakeShower
280,2008-11-24 18:21:16,Bathtub,Bathtub,ON,Pat_6,TakeShower
281,2008-11-24 18:21:18,Bathtub,Bathtub,ON,Pat_6,TakeShower
282,2008-11-24 18:21:20,Bathtub,Bathtub,ON,Pat_6,TakeShower
283,2008-11-24 18:21:22,Bathtub,Bathtub,ON,Pat_6,TakeShower
284,2008-11-24 18:21:25,Bathtub,Bathtub,ON,Pat_6,TakeShower
285,2008-11-24 18:21:27,Bathtub,Bathtub,ON,Pat_6,TakeShower
286,2008-11-24 18:21:29,Bathtub,Bathtub,ON,Pat_6,TakeShower
287,2008-11-24 18:21:31,Bathtub,Bathtub,ON,Pat_6,TakeShower
288,2008-11-24 18:21:34,Bathtub,Bathtub,ON,Pat_6,TakeShower
289,2008-11-24 18:21:40,Bathtub,Bathtub,ON,Pat_2,TakeShower
290,2008-11-24 18:21:43,Bathtub,Bathtub,ON,Pat_2,TakeShower
291,2008-11-24 18:21:49,Bathtub,Bathtub,ON,Pat_2,TakeShower
292,2008-11-24 18:21:53,Bathtub,Bathtub,ON,Pat_2,TakeShower
293,2008-11-24 18:21:58,Bathtub,Bathtub,ON,Pat_2,TakeShower
294,2008-11-24 18:22:04,Bathtub,Bathtub,ON,Pat_2,TakeShower
295,2008-11-24 18:22:06,Bathtub,Bathtub,ON,Pat_2,TakeShower
296,2008-11-24 18:22:08,Bathtub,Bathtub,ON,Pat_2,TakeShower
297,2008-11-24 18:22:12,Bathtub,Bathtub,ON,Pat_2,TakeShower
298,2008-11-24 18:22:22,Bathtub,Bathtub,ON,Pat_2,TakeShower
299,2008-11-24 18:22:26,Bathtub,Bathtub,ON,Pat_2,TakeShower
300,2008-11-24 18:22:32,Bathtub,Bathtub,ON,Pat_2,TakeShower
301,2008-11-24 18:22:35,Bathtub,Bathtub,ON,Pat_2,TakeShower
302,2008-11-24 18:22:43,Bathtub,Bathtub,ON,Pat_2,TakeShower
303,2008-11-24 18:22:48,Bathtub,Bathtub,ON,Pat_2,TakeShower
304,2008-11-24 18:22:52,SinkTop,SinkTop,ON,Pat_182,BrushTeeth
305,2008-11-24 18:23:32,Bathtub,Bathtub,ON,Pat_182,BrushTeeth
306,2008-11-24 18:24:25,SinkTop,SinkTop,ON,Pat_182,BrushTeeth
307,2008-11-24 18:24:30,SinkTop,SinkTop,ON,Pat_182,BrushTeeth
308,2008-11-24 18:24:41,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
309,2008-11-24 18:24:51,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
310,2008-11-24 18:24:52,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
311,2008-11-24 18:24:55,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
312,2008-11-24 18:24:58,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
313,2008-11-24 18:25:07,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
314,2008-11-24 18:25:09,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
315,2008-11-24 18:25:12,SinkTop,SinkTop,ON,Pat_16,BrushTeeth
316,2008-11-24 18:25:16,Bathtub,Bathtub,ON,Pat_65,BrushTeeth
317,2008-11-24 18:25:20,Bathtub,Bathtub,ON,Pat_65,BrushTeeth
318,2008-11-24 18:25:32,BathroomDoor,BathroomDoor,ON,Pat_65,BrushTeeth
319,2008-11-24 18:26:07,Bathtub,Bathtub,ON,Pat_111,BrushTeeth
320,2008-11-24 18:26:10,Bathtub,Bathtub,ON,Pat_111,BrushTeeth
321,2008-11-24 18:27:00,BedroomDoor,BedroomDoor,ON,Pat_111,GetDressed
322,2008-11-24 18:27:24,BedLeft,BedLeft,ON,Pat_164,GetDressed
323,2008-11-24 18:28:33,BedroomDoor,BedroomDoor,ON,Pat_164,None
324,2008-11-24 18:28:34,BathroomDoor,BathroomDoor,ON,Pat_164,None
325,2008-11-24 18:28:39,BathroomDoor,BathroomDoor,ON,Pat_164,None
326,2008-11-24 18:31:00,Couch,Couch,ON,Pat_78,None
327,2008-11-24 18:33:56,Couch,Couch,ON,Pat_78,Relax
328,2008-11-24 18:38:28,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_78,UseToiletDownstairs
