id,timestamp,sensor,action,event,pattern,activity
79,2008-11-20 07:24:07,BedRight,BedRight,ON,Pat_0,GoToBed
80,2008-11-20 07:24:12,BedRight,BedRight,ON,Pat_0,GoToBed
81,2008-11-20 07:24:18,BedRight,BedRight,ON,Pat_0,GoToBed
82,2008-11-20 07:24:22,BedRight,BedRight,ON,Pat_0,GoToBed
83,2008-11-20 07:24:30,BedRight,BedRight,ON,Pat_0,GoToBed
84,2008-11-20 07:24:41,BedRight,BedRight,ON,Pat_0,GoToBed
85,2008-11-20 07:25:08,BedRight,BedRight,ON,Pat_0,GoToBed
86,2008-11-20 07:25:10,BedRight,BedRight,ON,Pat_0,GoToBed
87,2008-11-20 07:25:20,BedRight,BedRight,ON,Pat_0,GoToBed
88,2008-11-20 07:25:25,BedRight,BedRight,ON,Pat_0,GoToBed
89,2008-11-20 07:25:59,BedRight,BedRight,ON,Pat_0,GoToBed
90,2008-11-20 07:26:01,BedRight,BedRight,ON,Pat_0,GoToBed
91,2008-11-20 07:26:03,BedRight,BedRight,ON,Pat_0,GoToBed
92,2008-11-20 07:26:05,BedRight,BedRight,ON,Pat_0,GoToBed
93,2008-11-20 07:26:07,BedRight,BedRight,ON,Pat_0,GoToBed
94,2008-11-20 07:26:10,BedRight,BedRight,ON,Pat_0,GoToBed
95,2008-11-20 07:26:13,BedRight,BedRight,ON,Pat_0,GoToBed
96,2008-11-20 07:26:17,BedRight,BedRight,ON,Pat_0,GoToBed
97,2008-11-20 07:26:23,BedRight,BedRight,ON,Pat_0,GoToBed
98,2008-11-20 07:26:25,BedRight,BedRight,ON,Pat_0,GoToBed
99,2008-11-20 07:26:28,BedRight,BedRight,ON,Pat_0,GoToBed
100,2008-11-20 07:26:50,BedRight,BedRight,ON,Pat_0,GoToBed
101,2008-11-20 07:26:52,BedRight,BedRight,ON,Pat_0,GoToBed
102,2008-11-20 07:26:56,BedRight,BedRight,ON,Pat_0,GoToBed
103,2008-11-20 07:27:00,BedRight,BedRight,ON,Pat_0,GoToBed
104,2008-11-20 07:27:03,BedRight,BedRight,ON,Pat_0,GoToBed
105,2008-11-20 07:27:06,BedRight,BedRight,ON,Pat_0,GoToBed
106,2008-11-20 07:27:08,BedRight,BedRight,ON,Pat_0,GoToBed
107,2008-11-20 07:27:13,BedRight,BedRight,ON,Pat_0,GoToBed
108,2008-11-20 07:27:18,BedRight,BedRight,ON,Pat_0,GoToBed
109,2008-11-20 07:27:50,BedRight,BedRight,ON,Pat_0,GoToBed
110,2008-11-20 07:28:15,BedRight,BedRight,ON,Pat_0,GoToBed
111,2008-11-20 07:28:21,BedRight,BedRight,ON,Pat_0,GoToBed
112,2008-11-20 07:30:35,BedRight,BedRight,ON,Pat_0,GoToBed
113,2008-11-20 07:31:06,BedRight,BedRight,ON,Pat_0,GoToBed
114,2008-11-20 07:31:38,BedRight,BedRight,ON,Pat_0,GoToBed
115,2008-11-20 07:31:55,BedRight,BedRight,ON,Pat_0,GoToBed
116,2008-11-20 07:32:04,BedRight,BedRight,ON,Pat_0,GoToBed
117,2008-11-20 07:32:08,BedRight,BedRight,ON,Pat_0,GoToBed
118,2008-11-20 07:32:10,BedRight,BedRight,ON,Pat_0,GoToBed
119,2008-11-20 07:32:31,BedRight,BedRight,ON,Pat_0,GoToBed
120,2008-11-20 07:33:55,BedRight,BedRight,ON,Pat_0,GoToBed
121,2008-11-20 07:33:59,BedRight,BedRight,ON,Pat_0,GoToBed
122,2008-11-20 07:34:32,BedRight,BedRight,ON,Pat_0,GoToBed
123,2008-11-20 07:34:35,BedRight,BedRight,ON,Pat_0,GoToBed
124,2008-11-20 07:35:26,BedRight,BedRight,ON,Pat_0,GoToBed
125,2008-11-20 07:35:57,BedRight,BedRight,ON,Pat_0,GoToBed
126,2008-11-20 07:36:41,BedRight,BedRight,ON,Pat_0,GoToBed
127,2008-11-20 07:37:38,BedRight,BedRight,ON,Pat_0,GoToBed
128,2008-11-20 07:37:39,BedRight,BedRight,ON,Pat_0,GoToBed
129,2008-11-20 07:37:42,BedRight,BedRight,ON,Pat_0,GoToBed
130,2008-11-20 07:37:45,BedRight,BedRight,ON,Pat_0,GoToBed
131,2008-11-20 07:37:49,BedRight,BedRight,ON,Pat_0,GoToBed
132,2008-11-20 07:37:58,BedRight,BedRight,ON,Pat_0,GoToBed
133,2008-11-20 07:38:04,BedRight,BedRight,ON,Pat_0,GoToBed
134,2008-11-20 07:38:43,BedRight,BedRight,ON,Pat_0,GoToBed
135,2008-11-20 07:40:18,BedRight,BedRight,ON,Pat_0,GoToBed
136,2008-11-20 07:43:42,BedRight,BedRight,ON,Pat_0,GoToBed
137,2008-11-20 07:44:57,BedRight,BedRight,ON,Pat_0,GoToBed
138,2008-11-20 07:45:03,BedRight,BedRight,ON,Pat_0,GoToBed
139,2008-11-20 07:45:52,BedRight,BedRight,ON,Pat_0,GoToBed
140,2008-11-20 07:46:04,BedRight,BedRight,ON,Pat_0,GoToBed
141,2008-11-20 07:46:23,BedRight,BedRight,ON,Pat_0,GoToBed
142,2008-11-20 07:46:25,BedRight,BedRight,ON,Pat_0,GoToBed
143,2008-11-20 07:46:54,BedRight,BedRight,ON,Pat_0,GoToBed
144,2008-11-20 07:47:15,BedRight,BedRight,ON,Pat_0,GoToBed
145,2008-11-20 07:47:32,BedRight,BedRight,ON,Pat_0,GoToBed
146,2008-11-20 07:47:34,BedRight,BedRight,ON,Pat_0,GoToBed
147,2008-11-20 07:47:37,BedRight,BedRight,ON,Pat_0,GoToBed
148,2008-11-20 07:47:42,BedRight,BedRight,ON,Pat_0,GoToBed
149,2008-11-20 07:47:50,BedRight,BedRight,ON,Pat_0,GoToBed
150,2008-11-20 07:48:03,BedRight,BedRight,ON,Pat_0,GoToBed
151,2008-11-20 07:48:08,BedRight,BedRight,ON,Pat_0,GoToBed
152,2008-11-20 07:48:10,BedRight,BedRight,ON,Pat_0,GoToBed
153,2008-11-20 07:48:14,BedRight,BedRight,ON,Pat_0,GoToBed
154,2008-11-20 07:48:16,BedRight,BedRight,ON,Pat_0,GoToBed
155,2008-11-20 07:48:18,BedRight,BedRight,ON,Pat_0,GoToBed
156,2008-11-20 07:48:20,BedRight,BedRight,ON,Pat_0,GoToBed
157,2008-11-20 07:48:21,BedRight,BedRight,ON,Pat_0,GoToBed
158,2008-11-20 07:48:29,BedRight,BedRight,ON,Pat_0,GoToBed
159,2008-11-20 07:49:16,BedRight,BedRight,ON,Pat_0,GoToBed
160,2008-11-20 07:49:28,BedRight,BedRight,ON,Pat_0,GoToBed
161,2008-11-20 07:49:45,BedRight,BedRight,ON,Pat_0,GoToBed
162,2008-11-20 07:49:48,BedRight,BedRight,ON,Pat_0,GoToBed
163,2008-11-20 07:49:50,BedRight,BedRight,ON,Pat_0,GoToBed
164,2008-11-20 07:49:52,BedRight,BedRight,ON,Pat_0,GoToBed
165,2008-11-20 07:49:58,BedRight,BedRight,ON,Pat_0,GoToBed
166,2008-11-20 07:50:22,BedRight,BedRight,ON,Pat_0,GoToBed
167,2008-11-20 07:50:26,BedRight,BedRight,ON,Pat_0,GoToBed
168,2008-11-20 07:50:29,BedRight,BedRight,ON,Pat_0,GoToBed
169,2008-11-20 07:50:33,BedRight,BedRight,ON,Pat_0,GoToBed
170,2008-11-20 07:51:05,BedRight,BedRight,ON,Pat_0,GoToBed
171,2008-11-20 07:51:22,BedRight,BedRight,ON,Pat_0,GoToBed
172,2008-11-20 07:51:27,BedRight,BedRight,ON,Pat_0,GoToBed
173,2008-11-20 07:55:02,BedRight,BedRight,ON,Pat_0,GoToBed
174,2008-11-20 07:55:52,BedRight,BedRight,ON,Pat_0,GoToBed
175,2008-11-20 07:56:10,BedRight,BedRight,ON,Pat_0,GoToBed
176,2008-11-20 07:58:48,BedRight,BedRight,ON,Pat_0,GoToBed
177,2008-11-20 08:04:35,BedRight,BedRight,ON,Pat_0,GoToBed
178,2008-11-20 08:11:36,BedRight,BedRight,ON,Pat_0,GoToBed
179,2008-11-20 08:11:47,BedRight,BedRight,ON,Pat_0,GoToBed
180,2008-11-20 08:11:49,BedRight,BedRight,ON,Pat_0,GoToBed
181,2008-11-20 08:11:50,BedRight,BedRight,ON,Pat_0,GoToBed
182,2008-11-20 08:12:11,BedRight,BedRight,ON,Pat_0,GoToBed
183,2008-11-20 08:12:19,BedRight,BedRight,ON,Pat_0,GoToBed
184,2008-11-20 08:12:22,BedRight,BedRight,ON,Pat_0,GoToBed
185,2008-11-20 08:12:41,BedRight,BedRight,ON,Pat_0,GoToBed
186,2008-11-20 08:12:43,BedRight,BedRight,ON,Pat_0,GoToBed
187,2008-11-20 08:12:46,BedRight,BedRight,ON,Pat_0,GoToBed
188,2008-11-20 08:12:57,BedRight,BedRight,ON,Pat_0,GoToBed
189,2008-11-20 08:12:59,BedRight,BedRight,ON,Pat_0,GoToBed
190,2008-11-20 08:13:48,BedRight,BedRight,ON,Pat_0,GoToBed
191,2008-11-20 08:14:06,BedRight,BedRight,ON,Pat_0,GoToBed
192,2008-11-20 08:44:05,BedRight,BedRight,ON,Pat_0,GoToBed
193,2008-11-20 08:48:00,BedRight,BedRight,ON,Pat_0,GoToBed
194,2008-11-20 08:48:04,BedRight,BedRight,ON,Other_Activity,GoToBed
195,2008-11-20 08:48:29,BathroomDoor,BathroomDoor,ON,Pat_114,GoToBed
196,2008-11-20 08:48:54,BathroomDoor,BathroomDoor,ON,Pat_114,UseToiletUpstairs
197,2008-11-20 08:50:23,BedroomDoor,BedroomDoor,ON,Pat_114,GoToBed
198,2008-11-20 08:50:27,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Other_Activity,GoToBed
199,2008-11-20 08:50:34,BedRight,BedRight,ON,Pat_0,GoToBed
200,2008-11-20 08:50:36,BedRight,BedRight,ON,Pat_0,GoToBed
201,2008-11-20 08:59:04,BedRight,BedRight,ON,Pat_0,GoToBed
202,2008-11-20 09:04:36,BedRight,BedRight,ON,Pat_0,GoToBed
203,2008-11-20 09:24:43,BedRight,BedRight,ON,Pat_0,GoToBed
204,2008-11-20 09:30:15,BedRight,BedRight,ON,Pat_0,GoToBed
205,2008-11-20 09:30:19,BedRight,BedRight,ON,Pat_0,GoToBed
206,2008-11-20 09:30:26,BedRight,BedRight,ON,Pat_0,GoToBed
207,2008-11-20 09:30:32,BedRight,BedRight,ON,Pat_0,GoToBed
208,2008-11-20 09:31:46,BedRight,BedRight,ON,Pat_0,None
209,2008-11-20 09:33:39,Dresser,Dresser,ON,Pat_24,GetDressed
210,2008-11-20 09:33:43,Dresser,Dresser,ON,Pat_24,GetDressed
211,2008-11-20 09:33:48,BedLeft,BedLeft,ON,Pat_24,GetDressed
212,2008-11-20 09:34:45,Bathtub,Bathtub,ON,Pat_111,GetDressed
213,2008-11-20 09:34:48,Bathtub,Bathtub,ON,Pat_111,GetDressed
214,2008-11-20 09:35:49,BedroomDoor,BedroomDoor,ON,Pat_111,GetDressed
215,2008-11-20 09:39:15,Couch,Couch,ON,Pat_4,None
216,2008-11-20 10:06:02,Couch,Couch,ON,Pat_4,None
217,2008-11-20 10:18:28,Couch,Couch,ON,Pat_4,None
218,2008-11-20 10:32:39,Couch,Couch,ON,Pat_4,None
219,2008-11-20 10:32:50,Couch,Couch,ON,Pat_4,None
220,2008-11-20 10:32:51,Couch,Couch,ON,Pat_4,None
221,2008-11-20 10:41:57,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
222,2008-11-20 10:42:29,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
223,2008-11-20 10:42:31,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
224,2008-11-20 10:42:34,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
225,2008-11-20 10:42:40,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
226,2008-11-20 10:42:49,CupboardCups,CupboardCups,ON,Other_Activity,PrepareBreakfast
227,2008-11-20 10:42:52,PlatesCupboard,PlatesCupboard,ON,Other_Activity,PrepareBreakfast
228,2008-11-20 10:42:55,Fridge,Fridge,ON,Pat_179,PrepareBreakfast
229,2008-11-20 10:43:23,PlatesCupboard,PlatesCupboard,ON,Pat_179,PrepareBreakfast
230,2008-11-20 10:43:58,Fridge,Fridge,ON,Pat_179,PrepareBreakfast
231,2008-11-20 10:44:36,Cutlery,Cutlery,ON,Pat_179,PrepareBreakfast
232,2008-11-20 10:45:08,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
233,2008-11-20 10:45:25,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
234,2008-11-20 10:45:36,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
235,2008-11-20 10:45:38,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
236,2008-11-20 10:45:40,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
237,2008-11-20 10:45:43,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
238,2008-11-20 10:45:49,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
239,2008-11-20 10:46:01,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
240,2008-11-20 10:46:25,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
241,2008-11-20 10:47:02,Cutlery,Cutlery,ON,Pat_8,Eating
242,2008-11-20 10:47:38,Cutlery,Cutlery,ON,Pat_8,Eating
243,2008-11-20 10:48:06,Couch,Couch,ON,Pat_89,Eating
244,2008-11-20 10:48:08,Couch,Couch,ON,Pat_89,Eating
245,2008-11-20 10:49:41,BedroomDoor,BedroomDoor,ON,Pat_89,Eating
246,2008-11-20 10:49:53,Couch,Couch,ON,Pat_4,Eating
247,2008-11-20 10:50:55,Couch,Couch,ON,Pat_4,Eating
248,2008-11-20 10:50:59,Couch,Couch,ON,Pat_4,Eating
249,2008-11-20 10:51:45,Couch,Couch,ON,Pat_4,Eating
250,2008-11-20 11:03:30,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
251,2008-11-20 11:04:44,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,None
252,2008-11-20 11:14:13,Frontdoor,Frontdoor,ON,Pat_15,None
253,2008-11-20 11:14:32,Frontdoor,Frontdoor,ON,Pat_15,None
254,2008-11-20 11:16:17,Frontdoor,Frontdoor,ON,Pat_15,None
255,2008-11-20 11:17:39,Couch,Couch,ON,Pat_89,None
256,2008-11-20 11:18:22,Couch,Couch,ON,Pat_89,None
257,2008-11-20 12:32:51,BedroomDoor,BedroomDoor,ON,Pat_89,None
258,2008-11-20 13:11:27,PlatesCupboard,PlatesCupboard,ON,Other_Activity,PrepareLunch
259,2008-11-20 13:12:08,Fridge,Fridge,ON,Pat_34,PrepareLunch
260,2008-11-20 13:12:10,Cutlery,Cutlery,ON,Pat_34,PrepareLunch
261,2008-11-20 13:12:18,Cutlery,Cutlery,ON,Pat_34,PrepareLunch
262,2008-11-20 13:12:44,PlatesCupboard,PlatesCupboard,ON,Pat_66,PrepareLunch
263,2008-11-20 13:13:03,Cutlery,Cutlery,ON,Pat_66,PrepareLunch
264,2008-11-20 13:13:11,Fridge,Fridge,ON,Pat_76,PrepareLunch
265,2008-11-20 13:13:42,Fridge,Fridge,ON,Pat_76,PrepareLunch
266,2008-11-20 13:14:14,Fridge,Fridge,ON,Pat_76,PrepareLunch
267,2008-11-20 13:15:43,Fridge,Fridge,ON,Pat_76,PrepareLunch
268,2008-11-20 13:16:40,Fridge,Fridge,ON,Pat_76,PrepareLunch
269,2008-11-20 13:17:42,CupboardCups,CupboardCups,ON,Pat_70,PrepareLunch
270,2008-11-20 13:17:49,Cutlery,Cutlery,ON,Pat_70,PrepareLunch
271,2008-11-20 13:19:07,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_158,UseToiletDownstairs
272,2008-11-20 13:19:12,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_158,UseToiletDownstairs
273,2008-11-20 13:20:51,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_158,PrepareLunch
274,2008-11-20 13:21:20,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_158,PrepareLunch
275,2008-11-20 13:22:42,PlatesCupboard,PlatesCupboard,ON,Pat_158,Eating
276,2008-11-20 13:23:25,Couch,Couch,ON,Pat_193,Eating
277,2008-11-20 13:35:43,Couch,Couch,ON,Pat_193,Relax
278,2008-11-20 13:43:27,Couch,Couch,ON,Pat_193,Relax
279,2008-11-20 15:28:22,Frontdoor,Frontdoor,ON,Pat_193,LeaveHouse
280,2008-11-20 17:20:19,Frontdoor,Frontdoor,ON,Pat_193,None
281,2008-11-20 17:20:22,Frontdoor,Frontdoor,ON,Pat_193,None
282,2008-11-20 17:22:58,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Other_Activity,UseToiletDownstairs
283,2008-11-20 17:23:17,Couch,Couch,ON,Pat_110,UseToiletDownstairs
284,2008-11-20 17:23:37,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_110,None
285,2008-11-20 17:28:06,Fridge,Fridge,ON,Pat_61,PrepareDinner
286,2008-11-20 17:28:17,Freezer,Freezer,ON,Pat_61,PrepareDinner
287,2008-11-20 17:29:39,Fridge,Fridge,ON,Pat_116,PrepareDinner
288,2008-11-20 17:31:54,Fridge,Fridge,ON,Pat_116,PrepareDinner
289,2008-11-20 17:33:49,Saucepan,Saucepan,ON,Pat_116,PrepareDinner
290,2008-11-20 17:33:56,Cutlery,Cutlery,ON,Pat_8,PrepareDinner
291,2008-11-20 17:33:58,Cutlery,Cutlery,ON,Pat_8,PrepareDinner
292,2008-11-20 17:34:01,Cutlery,Cutlery,ON,Pat_8,PrepareDinner
293,2008-11-20 17:34:07,Cutlery,Cutlery,ON,Pat_8,PrepareDinner
294,2008-11-20 17:34:26,PlatesCupboard,PlatesCupboard,ON,Pat_66,PrepareDinner
295,2008-11-20 17:34:45,Cutlery,Cutlery,ON,Pat_66,PrepareDinner
296,2008-11-20 17:37:43,PlatesCupboard,PlatesCupboard,ON,Other_Activity,PrepareDinner
297,2008-11-20 17:38:23,Fridge,Fridge,ON,Pat_34,PrepareDinner
298,2008-11-20 17:38:27,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
299,2008-11-20 17:38:29,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
300,2008-11-20 17:38:31,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
301,2008-11-20 17:42:58,Keys,BedLeft,ON,Other_Activity,PrepareDinner
302,2008-11-20 17:43:20,PlatesCupboard,PlatesCupboard,ON,Pat_27,PrepareDinner
303,2008-11-20 17:43:23,PlatesCupboard,PlatesCupboard,ON,Pat_27,PrepareDinner
304,2008-11-20 17:53:54,Cutlery,Cutlery,ON,Pat_119,PrepareDinner
305,2008-11-20 17:53:57,Cutlery,Cutlery,ON,Pat_119,PrepareDinner
306,2008-11-20 17:53:58,Cutlery,Cutlery,ON,Pat_119,PrepareDinner
307,2008-11-20 17:55:20,PlatesCupboard,PlatesCupboard,ON,Pat_119,Eating
308,2008-11-20 17:55:42,Couch,Couch,ON,Pat_167,Eating
309,2008-11-20 17:55:46,Couch,Couch,ON,Pat_167,Eating
310,2008-11-20 17:56:21,Couch,Couch,ON,Pat_167,Eating
311,2008-11-20 17:57:20,Couch,Couch,ON,Pat_167,Eating
312,2008-11-20 17:57:22,Couch,Couch,ON,Pat_167,Eating
313,2008-11-20 17:58:31,Couch,Couch,ON,Pat_167,Eating
314,2008-11-20 18:13:43,PlatesCupboard,PlatesCupboard,ON,Pat_167,Eating
315,2008-11-20 18:15:57,Couch,Couch,ON,Pat_4,Relax
316,2008-11-20 18:16:23,Couch,Couch,ON,Pat_4,Relax
317,2008-11-20 18:16:30,Couch,Couch,ON,Pat_4,Relax
318,2008-11-20 18:16:34,Couch,Couch,ON,Pat_4,Relax
319,2008-11-20 18:16:41,Couch,Couch,ON,Pat_4,Relax
320,2008-11-20 18:17:42,Couch,Couch,ON,Pat_4,Relax
321,2008-11-20 18:17:44,Couch,Couch,ON,Pat_4,Relax
322,2008-11-20 18:56:57,Couch,Couch,ON,Pat_4,Relax
323,2008-11-20 19:50:38,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
324,2008-11-20 19:51:17,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,Relax
325,2008-11-20 19:51:49,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,Relax
326,2008-11-20 19:52:07,Couch,Couch,ON,Pat_43,Relax
327,2008-11-20 19:57:34,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
328,2008-11-20 22:38:13,Frontdoor,Frontdoor,ON,Pat_43,None
329,2008-11-20 22:55:18,Fridge,Fridge,ON,Other_Activity,None
330,2008-11-21 00:44:21,BathroomDoor,BathroomDoor,ON,Pat_75,None
331,2008-11-21 00:44:52,BathroomDoor,BathroomDoor,ON,Pat_75,UseToiletUpstairs
332,2008-11-21 00:46:17,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_75,TakeMedication
333,2008-11-21 00:46:18,BathroomDoor,BathroomDoor,ON,Other_Activity,TakeMedication
334,2008-11-21 00:46:36,SinkTop,SinkTop,ON,Pat_39,TakeMedication
335,2008-11-21 00:50:08,Bathtub,Bathtub,ON,Pat_39,None
