id,timestamp,date,time,sensor,action,event,pattern,activity
63,2008-11-22 09:41:31,2008-11-22,09:41:31,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
64,2008-11-22 09:41:34,2008-11-22,09:41:34,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
65,2008-11-22 09:41:37,2008-11-22,09:41:37,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
66,2008-11-22 09:41:39,2008-11-22,09:41:39,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
67,2008-11-22 09:41:41,2008-11-22,09:41:41,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
68,2008-11-22 09:41:43,2008-11-22,09:41:43,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
69,2008-11-22 09:41:45,2008-11-22,09:41:45,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
70,2008-11-22 09:41:52,2008-11-22,09:41:52,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
71,2008-11-22 09:41:54,2008-11-22,09:41:54,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
72,2008-11-22 09:41:58,2008-11-22,09:41:58,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
73,2008-11-22 09:42:00,2008-11-22,09:42:00,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
74,2008-11-22 09:42:02,2008-11-22,09:42:02,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
75,2008-11-22 09:42:05,2008-11-22,09:42:05,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
76,2008-11-22 09:42:08,2008-11-22,09:42:08,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
77,2008-11-22 09:42:11,2008-11-22,09:42:11,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
78,2008-11-22 09:42:14,2008-11-22,09:42:14,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
79,2008-11-22 09:42:15,2008-11-22,09:42:15,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
80,2008-11-22 09:42:20,2008-11-22,09:42:20,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
81,2008-11-22 09:42:22,2008-11-22,09:42:22,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
82,2008-11-22 09:42:24,2008-11-22,09:42:24,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
83,2008-11-22 09:42:28,2008-11-22,09:42:28,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
84,2008-11-22 09:42:31,2008-11-22,09:42:31,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
85,2008-11-22 09:42:35,2008-11-22,09:42:35,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
86,2008-11-22 09:42:37,2008-11-22,09:42:37,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
87,2008-11-22 09:42:39,2008-11-22,09:42:39,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
88,2008-11-22 09:42:42,2008-11-22,09:42:42,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
89,2008-11-22 09:42:44,2008-11-22,09:42:44,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
90,2008-11-22 09:42:48,2008-11-22,09:42:48,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
91,2008-11-22 09:42:50,2008-11-22,09:42:50,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
92,2008-11-22 09:42:52,2008-11-22,09:42:52,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
93,2008-11-22 09:42:54,2008-11-22,09:42:54,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
94,2008-11-22 09:42:56,2008-11-22,09:42:56,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
95,2008-11-22 09:42:59,2008-11-22,09:42:59,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
96,2008-11-22 09:43:03,2008-11-22,09:43:03,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
97,2008-11-22 09:43:05,2008-11-22,09:43:05,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
98,2008-11-22 09:43:08,2008-11-22,09:43:08,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
99,2008-11-22 09:43:09,2008-11-22,09:43:09,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
100,2008-11-22 09:43:12,2008-11-22,09:43:12,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
101,2008-11-22 09:43:14,2008-11-22,09:43:14,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
102,2008-11-22 09:43:18,2008-11-22,09:43:18,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
103,2008-11-22 09:43:20,2008-11-22,09:43:20,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
104,2008-11-22 09:43:22,2008-11-22,09:43:22,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
105,2008-11-22 09:43:24,2008-11-22,09:43:24,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
106,2008-11-22 09:43:27,2008-11-22,09:43:27,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
107,2008-11-22 09:43:31,2008-11-22,09:43:31,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
108,2008-11-22 09:43:33,2008-11-22,09:43:33,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
109,2008-11-22 09:43:38,2008-11-22,09:43:38,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
110,2008-11-22 09:43:40,2008-11-22,09:43:40,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
111,2008-11-22 09:43:42,2008-11-22,09:43:42,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
112,2008-11-22 09:43:44,2008-11-22,09:43:44,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
113,2008-11-22 09:43:46,2008-11-22,09:43:46,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
114,2008-11-22 09:43:48,2008-11-22,09:43:48,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
115,2008-11-22 09:43:51,2008-11-22,09:43:51,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
116,2008-11-22 09:43:55,2008-11-22,09:43:55,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
117,2008-11-22 09:43:57,2008-11-22,09:43:57,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
118,2008-11-22 09:43:58,2008-11-22,09:43:58,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
119,2008-11-22 09:44:02,2008-11-22,09:44:02,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
120,2008-11-22 09:44:04,2008-11-22,09:44:04,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
121,2008-11-22 09:44:05,2008-11-22,09:44:05,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
122,2008-11-22 09:44:07,2008-11-22,09:44:07,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
123,2008-11-22 09:44:11,2008-11-22,09:44:11,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
124,2008-11-22 09:44:13,2008-11-22,09:44:13,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
125,2008-11-22 09:44:19,2008-11-22,09:44:19,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
126,2008-11-22 09:44:21,2008-11-22,09:44:21,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
127,2008-11-22 09:44:25,2008-11-22,09:44:25,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
128,2008-11-22 09:44:29,2008-11-22,09:44:29,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
129,2008-11-22 09:44:31,2008-11-22,09:44:31,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
130,2008-11-22 09:44:34,2008-11-22,09:44:34,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
131,2008-11-22 09:44:39,2008-11-22,09:44:39,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
132,2008-11-22 09:44:51,2008-11-22,09:44:51,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
133,2008-11-22 09:44:53,2008-11-22,09:44:53,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
134,2008-11-22 09:44:58,2008-11-22,09:44:58,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
135,2008-11-22 09:45:01,2008-11-22,09:45:01,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
136,2008-11-22 09:45:53,2008-11-22,09:45:53,Dresser,Dresser,ON,Pat_44,GetDressed
137,2008-11-22 09:45:54,2008-11-22,09:45:54,Dresser,Dresser,ON,Pat_44,GetDressed
138,2008-11-22 09:46:05,2008-11-22,09:46:05,BedLeft,BedLeft,ON,Pat_44,GetDressed
139,2008-11-22 09:46:13,2008-11-22,09:46:13,BedLeft,BedLeft,ON,Pat_44,GetDressed
140,2008-11-22 09:46:21,2008-11-22,09:46:21,BedLeft,BedLeft,ON,Pat_44,GetDressed
141,2008-11-22 09:48:09,2008-11-22,09:48:09,BedroomDoor,BedroomDoor,ON,Pat_44,GetDressed
142,2008-11-22 09:50:06,2008-11-22,09:50:06,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
143,2008-11-22 09:50:28,2008-11-22,09:50:28,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
144,2008-11-22 09:51:10,2008-11-22,09:51:10,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
145,2008-11-22 09:53:25,2008-11-22,09:53:25,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
146,2008-11-22 09:53:48,2008-11-22,09:53:48,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
147,2008-11-22 09:54:14,2008-11-22,09:54:14,BedroomDoor,BedroomDoor,ON,Other_Activity,None
148,2008-11-22 10:16:26,2008-11-22,10:16:26,BathroomDoor,BathroomDoor,ON,Other_Activity,None
149,2008-11-22 10:16:27,2008-11-22,10:16:27,BathroomDoor,BathroomDoor,ON,Other_Activity,None
150,2008-11-22 10:16:30,2008-11-22,10:16:30,BathroomDoor,BathroomDoor,ON,Other_Activity,None
151,2008-11-22 10:16:37,2008-11-22,10:16:37,BathroomDoor,BathroomDoor,ON,Other_Activity,None
152,2008-11-22 10:16:48,2008-11-22,10:16:48,BathroomDoor,BathroomDoor,ON,Pat_12,UseToiletUpstairs
153,2008-11-22 10:17:12,2008-11-22,10:17:12,BathroomDoor,BathroomDoor,ON,Pat_12,UseToiletUpstairs
154,2008-11-22 10:17:49,2008-11-22,10:17:49,BathroomDoor,BathroomDoor,ON,Pat_12,UseToiletUpstairs
155,2008-11-22 10:18:19,2008-11-22,10:18:19,Bathtub,Bathtub,ON,Other_Activity,None
156,2008-11-22 10:19:01,2008-11-22,10:19:01,BedroomDoor,BedroomDoor,ON,Other_Activity,None
157,2008-11-22 10:19:08,2008-11-22,10:19:08,Bathtub,Bathtub,ON,Pat_10,UseToiletUpstairs
158,2008-11-22 10:19:42,2008-11-22,10:19:42,Bathtub,Bathtub,ON,Pat_10,UseToiletUpstairs
159,2008-11-22 10:19:46,2008-11-22,10:19:46,Bathtub,Bathtub,ON,Pat_10,UseToiletUpstairs
160,2008-11-22 10:21:30,2008-11-22,10:21:30,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
161,2008-11-22 10:21:33,2008-11-22,10:21:33,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
162,2008-11-22 10:21:35,2008-11-22,10:21:35,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
163,2008-11-22 10:21:39,2008-11-22,10:21:39,Fridge,Fridge,ON,Pat_34,PrepareBreakfast
164,2008-11-22 10:21:44,2008-11-22,10:21:44,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
165,2008-11-22 10:21:48,2008-11-22,10:21:48,Fridge,Fridge,ON,Pat_34,PrepareBreakfast
166,2008-11-22 10:21:56,2008-11-22,10:21:56,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
167,2008-11-22 10:22:20,2008-11-22,10:22:20,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
168,2008-11-22 10:22:33,2008-11-22,10:22:33,Fridge,Fridge,ON,Pat_34,PrepareBreakfast
169,2008-11-22 10:22:56,2008-11-22,10:22:56,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
170,2008-11-22 10:23:33,2008-11-22,10:23:33,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
171,2008-11-22 10:23:49,2008-11-22,10:23:49,CupboardCups,CupboardCups,ON,Other_Activity,None
172,2008-11-22 10:23:51,2008-11-22,10:23:51,Cutlery,Cutlery,ON,Pat_125,Eating
173,2008-11-22 10:23:51,2008-11-22,10:23:51,Cutlery,Cutlery,ON,Pat_125,Relax
174,2008-11-22 10:23:55,2008-11-22,10:23:55,Cutlery,Cutlery,ON,Pat_125,Eating
175,2008-11-22 10:23:55,2008-11-22,10:23:55,Cutlery,Cutlery,ON,Pat_125,Relax
176,2008-11-22 10:26:42,2008-11-22,10:26:42,Couch,Couch,ON,Pat_125,Eating
177,2008-11-22 10:26:42,2008-11-22,10:26:42,Couch,Couch,ON,Pat_125,Relax
178,2008-11-22 10:37:53,2008-11-22,10:37:53,Couch,Couch,ON,Pat_125,Eating
179,2008-11-22 10:37:53,2008-11-22,10:37:53,Couch,Couch,ON,Pat_125,Relax
180,2008-11-22 10:38:02,2008-11-22,10:38:02,Couch,Couch,ON,Pat_125,Eating
181,2008-11-22 10:38:02,2008-11-22,10:38:02,Couch,Couch,ON,Pat_125,Relax
182,2008-11-22 10:38:14,2008-11-22,10:38:14,Couch,Couch,ON,Pat_125,Eating
183,2008-11-22 10:38:14,2008-11-22,10:38:14,Couch,Couch,ON,Pat_125,Relax
184,2008-11-22 10:38:18,2008-11-22,10:38:18,Couch,Couch,ON,Pat_125,Eating
185,2008-11-22 10:38:18,2008-11-22,10:38:18,Couch,Couch,ON,Pat_125,Relax
186,2008-11-22 10:38:27,2008-11-22,10:38:27,Couch,Couch,ON,Pat_125,Eating
187,2008-11-22 10:38:27,2008-11-22,10:38:27,Couch,Couch,ON,Pat_125,Relax
188,2008-11-22 10:38:33,2008-11-22,10:38:33,Couch,Couch,ON,Pat_125,Eating
189,2008-11-22 10:38:33,2008-11-22,10:38:33,Couch,Couch,ON,Pat_125,Relax
190,2008-11-22 10:38:43,2008-11-22,10:38:43,Couch,Couch,ON,Pat_125,Eating
191,2008-11-22 10:38:43,2008-11-22,10:38:43,Couch,Couch,ON,Pat_125,Relax
192,2008-11-22 10:38:53,2008-11-22,10:38:53,Couch,Couch,ON,Pat_4,Relax
193,2008-11-22 10:39:00,2008-11-22,10:39:00,Couch,Couch,ON,Pat_4,Relax
194,2008-11-22 10:39:02,2008-11-22,10:39:02,Couch,Couch,ON,Pat_4,Relax
195,2008-11-22 10:42:34,2008-11-22,10:42:34,Couch,Couch,ON,Pat_4,Relax
196,2008-11-22 10:42:36,2008-11-22,10:42:36,Couch,Couch,ON,Pat_4,Relax
197,2008-11-22 10:43:57,2008-11-22,10:43:57,Fridge,Fridge,ON,Other_Activity,None
198,2008-11-22 10:44:46,2008-11-22,10:44:46,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
199,2008-11-22 10:46:34,2008-11-22,10:46:34,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
200,2008-11-22 10:47:12,2008-11-22,10:47:12,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,UseToiletDownstairs
201,2008-11-22 10:51:25,2008-11-22,10:51:25,Fridge,Fridge,ON,Other_Activity,None
202,2008-11-22 10:56:40,2008-11-22,10:56:40,Frontdoor,Frontdoor,ON,Pat_43,Relax
203,2008-11-22 10:56:40,2008-11-22,10:56:40,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
204,2008-11-22 10:57:06,2008-11-22,10:57:06,Frontdoor,Frontdoor,ON,Pat_43,Relax
205,2008-11-22 10:57:06,2008-11-22,10:57:06,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
206,2008-11-22 12:29:43,2008-11-22,12:29:43,Frontdoor,Frontdoor,ON,Pat_43,Relax
207,2008-11-22 12:29:43,2008-11-22,12:29:43,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
208,2008-11-22 12:30:47,2008-11-22,12:30:47,Couch,Couch,ON,Pat_43,Relax
209,2008-11-22 12:30:47,2008-11-22,12:30:47,Couch,Couch,ON,Pat_43,LeaveHouse
210,2008-11-22 12:30:50,2008-11-22,12:30:50,Couch,Couch,ON,Pat_43,Relax
211,2008-11-22 12:30:50,2008-11-22,12:30:50,Couch,Couch,ON,Pat_43,LeaveHouse
212,2008-11-22 12:32:21,2008-11-22,12:32:21,PlatesCupboard,PlatesCupboard,ON,Pat_76,GetSnack
213,2008-11-22 12:32:45,2008-11-22,12:32:45,Fridge,Fridge,ON,Pat_76,GetSnack
214,2008-11-22 12:33:19,2008-11-22,12:33:19,Fridge,Fridge,ON,Pat_76,GetSnack
215,2008-11-22 12:33:22,2008-11-22,12:33:22,Fridge,Fridge,ON,Pat_76,GetSnack
216,2008-11-22 12:33:25,2008-11-22,12:33:25,Cutlery,Cutlery,ON,Pat_76,GetSnack
217,2008-11-22 12:33:30,2008-11-22,12:33:30,Fridge,Fridge,ON,Pat_76,GetSnack
218,2008-11-22 12:34:07,2008-11-22,12:34:07,Fridge,Fridge,ON,Pat_76,GetSnack
219,2008-11-22 12:34:24,2008-11-22,12:34:24,Cutlery,Cutlery,ON,Pat_76,GetSnack
220,2008-11-22 12:34:25,2008-11-22,12:34:25,Cutlery,Cutlery,ON,Pat_76,GetSnack
221,2008-11-22 12:48:31,2008-11-22,12:48:31,Fridge,Fridge,ON,Other_Activity,None
222,2008-11-22 12:52:51,2008-11-22,12:52:51,Couch,Couch,ON,Pat_73,Relax
223,2008-11-22 12:56:45,2008-11-22,12:56:45,Couch,Couch,ON,Pat_73,Relax
224,2008-11-22 13:00:40,2008-11-22,13:00:40,Fridge,Fridge,ON,Pat_73,Relax
225,2008-11-22 13:09:13,2008-11-22,13:09:13,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
226,2008-11-22 13:10:16,2008-11-22,13:10:16,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
227,2008-11-22 17:28:26,2008-11-22,17:28:26,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
228,2008-11-22 17:30:38,2008-11-22,17:30:38,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
229,2008-11-22 17:31:28,2008-11-22,17:31:28,Couch,Couch,ON,Pat_4,Relax
230,2008-11-22 17:33:21,2008-11-22,17:33:21,Couch,Couch,ON,Pat_4,Relax
231,2008-11-22 17:33:55,2008-11-22,17:33:55,Couch,Couch,ON,Pat_4,Relax
232,2008-11-22 17:36:17,2008-11-22,17:36:17,Couch,Couch,ON,Pat_4,Relax
233,2008-11-22 17:46:13,2008-11-22,17:46:13,Fridge,Fridge,ON,Pat_38,PrepareDinner
234,2008-11-22 17:48:54,2008-11-22,17:48:54,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
235,2008-11-22 17:49:44,2008-11-22,17:49:44,Fridge,Fridge,ON,Pat_14,PrepareDinner
236,2008-11-22 17:50:19,2008-11-22,17:50:19,Fridge,Fridge,ON,Pat_14,PrepareDinner
237,2008-11-22 17:56:30,2008-11-22,17:56:30,CupboardCups,CupboardCups,ON,Other_Activity,None
238,2008-11-22 17:57:03,2008-11-22,17:57:03,Fridge,Fridge,ON,Pat_34,PrepareDinner
239,2008-11-22 17:58:13,2008-11-22,17:58:13,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
240,2008-11-22 17:58:19,2008-11-22,17:58:19,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
241,2008-11-22 17:58:26,2008-11-22,17:58:26,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
242,2008-11-22 17:58:38,2008-11-22,17:58:38,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
243,2008-11-22 17:59:02,2008-11-22,17:59:02,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
244,2008-11-22 17:59:10,2008-11-22,17:59:10,Fridge,Fridge,ON,Pat_14,PrepareDinner
245,2008-11-22 17:59:35,2008-11-22,17:59:35,Fridge,Fridge,ON,Pat_14,PrepareDinner
246,2008-11-22 18:03:39,2008-11-22,18:03:39,Couch,Couch,ON,Pat_106,Relax
247,2008-11-22 18:03:40,2008-11-22,18:03:40,Couch,Couch,ON,Pat_106,Relax
248,2008-11-22 18:03:48,2008-11-22,18:03:48,Couch,Couch,ON,Pat_106,Relax
249,2008-11-22 18:03:51,2008-11-22,18:03:51,Couch,Couch,ON,Pat_106,Relax
250,2008-11-22 18:04:30,2008-11-22,18:04:30,Couch,Couch,ON,Pat_106,Relax
