id,timestamp,sensor,action,event,pattern,activity
91,2008-11-22 09:42:50,Bathtub,Bathtub,ON,Pat_6,TakeShower
92,2008-11-22 09:42:52,Bathtub,Bathtub,ON,Pat_6,TakeShower
93,2008-11-22 09:42:54,Bathtub,Bathtub,ON,Pat_6,TakeShower
94,2008-11-22 09:42:56,Bathtub,Bathtub,ON,Pat_6,TakeShower
95,2008-11-22 09:42:59,Bathtub,Bathtub,ON,Pat_6,TakeShower
96,2008-11-22 09:43:03,Bathtub,Bathtub,ON,Pat_6,TakeShower
97,2008-11-22 09:43:05,Bathtub,Bathtub,ON,Pat_6,TakeShower
98,2008-11-22 09:43:08,Bathtub,Bathtub,ON,Pat_6,TakeShower
99,2008-11-22 09:43:09,Bathtub,Bathtub,ON,Pat_6,TakeShower
100,2008-11-22 09:43:12,Bathtub,Bathtub,ON,Pat_6,TakeShower
101,2008-11-22 09:43:14,Bathtub,Bathtub,ON,Pat_6,TakeShower
102,2008-11-22 09:43:18,Bathtub,Bathtub,ON,Pat_6,TakeShower
103,2008-11-22 09:43:20,Bathtub,Bathtub,ON,Pat_6,TakeShower
104,2008-11-22 09:43:22,Bathtub,Bathtub,ON,Pat_6,TakeShower
105,2008-11-22 09:43:24,Bathtub,Bathtub,ON,Pat_6,TakeShower
106,2008-11-22 09:43:27,Bathtub,Bathtub,ON,Pat_6,TakeShower
107,2008-11-22 09:43:31,Bathtub,Bathtub,ON,Pat_6,TakeShower
108,2008-11-22 09:43:33,Bathtub,Bathtub,ON,Pat_6,TakeShower
109,2008-11-22 09:43:38,Bathtub,Bathtub,ON,Pat_6,TakeShower
110,2008-11-22 09:43:40,Bathtub,Bathtub,ON,Pat_6,TakeShower
111,2008-11-22 09:43:42,Bathtub,Bathtub,ON,Pat_6,TakeShower
112,2008-11-22 09:43:44,Bathtub,Bathtub,ON,Pat_6,TakeShower
113,2008-11-22 09:43:46,Bathtub,Bathtub,ON,Pat_6,TakeShower
114,2008-11-22 09:43:48,Bathtub,Bathtub,ON,Pat_6,TakeShower
115,2008-11-22 09:43:51,Bathtub,Bathtub,ON,Pat_6,TakeShower
116,2008-11-22 09:43:55,Bathtub,Bathtub,ON,Pat_6,TakeShower
117,2008-11-22 09:43:57,Bathtub,Bathtub,ON,Pat_6,TakeShower
118,2008-11-22 09:43:58,Bathtub,Bathtub,ON,Pat_6,TakeShower
119,2008-11-22 09:44:02,Bathtub,Bathtub,ON,Pat_6,TakeShower
120,2008-11-22 09:44:04,Bathtub,Bathtub,ON,Pat_6,TakeShower
121,2008-11-22 09:44:05,Bathtub,Bathtub,ON,Pat_6,TakeShower
122,2008-11-22 09:44:07,Bathtub,Bathtub,ON,Pat_6,TakeShower
123,2008-11-22 09:44:11,Bathtub,Bathtub,ON,Pat_6,TakeShower
124,2008-11-22 09:44:13,Bathtub,Bathtub,ON,Pat_6,TakeShower
125,2008-11-22 09:44:19,Bathtub,Bathtub,ON,Pat_6,TakeShower
126,2008-11-22 09:44:21,Bathtub,Bathtub,ON,Pat_6,TakeShower
127,2008-11-22 09:44:25,Bathtub,Bathtub,ON,Pat_6,TakeShower
128,2008-11-22 09:44:29,Bathtub,Bathtub,ON,Pat_6,TakeShower
129,2008-11-22 09:44:31,Bathtub,Bathtub,ON,Pat_6,TakeShower
130,2008-11-22 09:44:34,Bathtub,Bathtub,ON,Pat_6,TakeShower
131,2008-11-22 09:44:39,Bathtub,Bathtub,ON,Pat_6,TakeShower
132,2008-11-22 09:44:51,Bathtub,Bathtub,ON,Pat_6,TakeShower
133,2008-11-22 09:44:53,Bathtub,Bathtub,ON,Pat_6,TakeShower
134,2008-11-22 09:44:58,Bathtub,Bathtub,ON,Pat_6,TakeShower
135,2008-11-22 09:45:01,Bathtub,Bathtub,ON,Pat_6,TakeShower
136,2008-11-22 09:45:53,Dresser,Dresser,ON,Pat_44,GetDressed
137,2008-11-22 09:45:54,Dresser,Dresser,ON,Pat_44,GetDressed
138,2008-11-22 09:46:05,BedLeft,BedLeft,ON,Pat_44,GetDressed
139,2008-11-22 09:46:13,BedLeft,BedLeft,ON,Pat_44,GetDressed
140,2008-11-22 09:46:21,BedLeft,BedLeft,ON,Pat_44,GetDressed
141,2008-11-22 09:48:09,BedroomDoor,BedroomDoor,ON,Pat_44,None
142,2008-11-22 09:50:06,Bathtub,Bathtub,ON,Pat_6,None
143,2008-11-22 09:50:28,Bathtub,Bathtub,ON,Pat_6,None
144,2008-11-22 09:51:10,Bathtub,Bathtub,ON,Pat_6,None
145,2008-11-22 09:53:25,Bathtub,Bathtub,ON,Pat_6,None
146,2008-11-22 09:53:48,Bathtub,Bathtub,ON,Pat_6,None
147,2008-11-22 09:54:14,BedroomDoor,BedroomDoor,ON,Pat_0,None
148,2008-11-22 10:16:26,BathroomDoor,BathroomDoor,ON,Pat_0,None
149,2008-11-22 10:16:27,BathroomDoor,BathroomDoor,ON,Pat_0,None
150,2008-11-22 10:16:30,BathroomDoor,BathroomDoor,ON,Pat_0,None
151,2008-11-22 10:16:37,BathroomDoor,BathroomDoor,ON,Pat_0,None
152,2008-11-22 10:16:48,BathroomDoor,BathroomDoor,ON,Pat_12,None
153,2008-11-22 10:17:12,BathroomDoor,BathroomDoor,ON,Pat_12,None
154,2008-11-22 10:17:49,BathroomDoor,BathroomDoor,ON,Pat_12,None
155,2008-11-22 10:18:19,Bathtub,Bathtub,ON,Other_Activity,None
156,2008-11-22 10:19:01,BedroomDoor,BedroomDoor,ON,Other_Activity,None
157,2008-11-22 10:19:08,Bathtub,Bathtub,ON,Pat_10,None
158,2008-11-22 10:19:42,Bathtub,Bathtub,ON,Pat_10,None
159,2008-11-22 10:19:46,Bathtub,Bathtub,ON,Pat_10,None
160,2008-11-22 10:21:30,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
161,2008-11-22 10:21:33,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
162,2008-11-22 10:21:35,Cutlery,Cutlery,ON,Pat_23,PrepareBreakfast
163,2008-11-22 10:21:39,Fridge,Fridge,ON,Pat_34,PrepareBreakfast
164,2008-11-22 10:21:44,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
165,2008-11-22 10:21:48,Fridge,Fridge,ON,Pat_34,PrepareBreakfast
166,2008-11-22 10:21:56,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
167,2008-11-22 10:22:20,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
168,2008-11-22 10:22:33,Fridge,Fridge,ON,Pat_34,PrepareBreakfast
169,2008-11-22 10:22:56,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
170,2008-11-22 10:23:33,Cutlery,Cutlery,ON,Pat_34,PrepareBreakfast
171,2008-11-22 10:23:49,CupboardCups,CupboardCups,ON,Other_Activity,PrepareBreakfast
172,2008-11-22 10:23:51,Cutlery,Cutlery,ON,Pat_125,PrepareBreakfast
173,2008-11-22 10:23:55,Cutlery,Cutlery,ON,Pat_125,PrepareBreakfast
174,2008-11-22 10:26:42,Couch,Couch,ON,Pat_125,Eating
175,2008-11-22 10:37:53,Couch,Couch,ON,Pat_125,Eating
176,2008-11-22 10:38:02,Couch,Couch,ON,Pat_125,None
177,2008-11-22 10:38:14,Couch,Couch,ON,Pat_125,None
178,2008-11-22 10:38:18,Couch,Couch,ON,Pat_125,None
179,2008-11-22 10:38:27,Couch,Couch,ON,Pat_125,None
180,2008-11-22 10:38:33,Couch,Couch,ON,Pat_125,None
181,2008-11-22 10:38:43,Couch,Couch,ON,Pat_125,None
182,2008-11-22 10:38:53,Couch,Couch,ON,Pat_4,None
183,2008-11-22 10:39:00,Couch,Couch,ON,Pat_4,None
184,2008-11-22 10:39:02,Couch,Couch,ON,Pat_4,None
185,2008-11-22 10:42:34,Couch,Couch,ON,Pat_4,None
186,2008-11-22 10:42:36,Couch,Couch,ON,Pat_4,None
187,2008-11-22 10:43:57,Fridge,Fridge,ON,Other_Activity,None
188,2008-11-22 10:44:46,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
189,2008-11-22 10:46:34,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,None
190,2008-11-22 10:47:12,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,None
191,2008-11-22 10:51:25,Fridge,Fridge,ON,Other_Activity,None
192,2008-11-22 10:56:40,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
193,2008-11-22 10:57:06,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
194,2008-11-22 12:29:43,Frontdoor,Frontdoor,ON,Pat_43,None
195,2008-11-22 12:30:47,Couch,Couch,ON,Pat_43,None
196,2008-11-22 12:30:50,Couch,Couch,ON,Pat_43,None
197,2008-11-22 12:32:21,PlatesCupboard,PlatesCupboard,ON,Pat_76,PrepareLunch
198,2008-11-22 12:32:45,Fridge,Fridge,ON,Pat_76,PrepareLunch
199,2008-11-22 12:33:19,Fridge,Fridge,ON,Pat_76,PrepareLunch
200,2008-11-22 12:33:22,Fridge,Fridge,ON,Pat_76,PrepareLunch
201,2008-11-22 12:33:25,Cutlery,Cutlery,ON,Pat_76,PrepareLunch
202,2008-11-22 12:33:30,Fridge,Fridge,ON,Pat_76,PrepareLunch
203,2008-11-22 12:34:07,Fridge,Fridge,ON,Pat_76,PrepareLunch
204,2008-11-22 12:34:24,Cutlery,Cutlery,ON,Pat_76,PrepareLunch
205,2008-11-22 12:34:25,Cutlery,Cutlery,ON,Pat_76,PrepareLunch
206,2008-11-22 12:48:31,Fridge,Fridge,ON,Other_Activity,PrepareLunch
207,2008-11-22 12:52:51,Couch,Couch,ON,Pat_73,Eating
208,2008-11-22 12:56:45,Couch,Couch,ON,Pat_73,Eating
209,2008-11-22 13:00:40,Fridge,Fridge,ON,Pat_73,None
210,2008-11-22 13:09:13,Frontdoor,Frontdoor,ON,Pat_15,None
211,2008-11-22 13:10:16,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
212,2008-11-22 17:28:26,Frontdoor,Frontdoor,ON,Pat_15,None
213,2008-11-22 17:30:38,Frontdoor,Frontdoor,ON,Pat_15,None
214,2008-11-22 17:31:28,Couch,Couch,ON,Pat_4,None
215,2008-11-22 17:33:21,Couch,Couch,ON,Pat_4,None
216,2008-11-22 17:33:55,Couch,Couch,ON,Pat_4,None
217,2008-11-22 17:36:17,Couch,Couch,ON,Pat_4,None
218,2008-11-22 17:46:13,Fridge,Fridge,ON,Pat_38,PrepareDinner
219,2008-11-22 17:48:54,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
220,2008-11-22 17:49:44,Fridge,Fridge,ON,Pat_14,PrepareDinner
221,2008-11-22 17:50:19,Fridge,Fridge,ON,Pat_14,PrepareDinner
222,2008-11-22 17:56:30,CupboardCups,CupboardCups,ON,Other_Activity,PrepareDinner
223,2008-11-22 17:57:03,Fridge,Fridge,ON,Pat_34,PrepareDinner
224,2008-11-22 17:58:13,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
225,2008-11-22 17:58:19,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
226,2008-11-22 17:58:26,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
227,2008-11-22 17:58:38,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
228,2008-11-22 17:59:02,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
229,2008-11-22 17:59:10,Fridge,Fridge,ON,Pat_14,PrepareDinner
230,2008-11-22 17:59:35,Fridge,Fridge,ON,Pat_14,PrepareDinner
231,2008-11-22 18:03:39,Couch,Couch,ON,Pat_106,Eating
232,2008-11-22 18:03:40,Couch,Couch,ON,Pat_106,Eating
233,2008-11-22 18:03:48,Couch,Couch,ON,Pat_106,Eating
234,2008-11-22 18:03:51,Couch,Couch,ON,Pat_106,Eating
235,2008-11-22 18:04:30,Couch,Couch,ON,Pat_106,Eating
236,2008-11-22 18:16:41,Couch,Couch,ON,Pat_106,None
237,2008-11-22 18:16:44,Couch,Couch,ON,Pat_106,None
238,2008-11-22 18:17:26,Couch,Couch,ON,Pat_106,None
239,2008-11-22 18:17:29,Couch,Couch,ON,Pat_106,None
240,2008-11-22 18:17:30,BathroomDoor,BathroomDoor,ON,Pat_12,None
241,2008-11-22 18:17:32,BathroomDoor,BathroomDoor,ON,Pat_12,None
242,2008-11-22 18:17:34,BathroomDoor,BathroomDoor,ON,Pat_12,None
243,2008-11-22 18:17:42,Bathtub,Bathtub,ON,Pat_6,None
244,2008-11-22 18:17:47,Bathtub,Bathtub,ON,Pat_6,None
245,2008-11-22 18:17:48,Bathtub,Bathtub,ON,Pat_6,None
246,2008-11-22 18:17:53,Bathtub,Bathtub,ON,Pat_6,None
247,2008-11-22 18:18:05,Bathtub,Bathtub,ON,Pat_6,None
248,2008-11-22 18:18:10,Bathtub,Bathtub,ON,Pat_6,None
249,2008-11-22 18:18:19,Bathtub,Bathtub,ON,Pat_6,None
250,2008-11-22 18:18:38,Bathtub,Bathtub,ON,Pat_6,None
251,2008-11-22 18:18:54,Bathtub,Bathtub,ON,Pat_6,None
252,2008-11-22 18:20:15,Couch,Couch,ON,Pat_4,None
253,2008-11-22 18:20:27,Couch,Couch,ON,Pat_4,None
254,2008-11-22 18:20:43,Couch,Couch,ON,Pat_4,None
255,2008-11-22 18:20:45,Couch,Couch,ON,Pat_4,None
256,2008-11-22 18:20:46,Bathtub,Bathtub,ON,Pat_104,None
257,2008-11-22 18:20:55,Couch,Couch,ON,Pat_104,None
258,2008-11-22 18:21:12,Bathtub,Bathtub,ON,Pat_10,None
259,2008-11-22 18:21:14,Bathtub,Bathtub,ON,Pat_10,None
260,2008-11-22 18:21:17,Bathtub,Bathtub,ON,Pat_10,None
261,2008-11-22 18:22:10,Couch,Couch,ON,Other_Activity,Shave
262,2008-11-22 18:22:28,SinkTop,SinkTop,ON,Pat_149,Shave
263,2008-11-22 18:22:52,SinkTop,SinkTop,ON,Pat_149,Shave
264,2008-11-22 18:22:54,Bathtub,Bathtub,ON,Pat_149,Shave
265,2008-11-22 18:22:57,Bathtub,Bathtub,ON,Pat_149,Shave
266,2008-11-22 18:23:03,SinkTop,SinkTop,ON,Pat_149,Shave
267,2008-11-22 18:23:09,SinkTop,SinkTop,ON,Pat_149,Shave
268,2008-11-22 18:23:23,SinkTop,SinkTop,ON,Pat_149,Shave
269,2008-11-22 18:25:55,Couch,Couch,ON,Pat_4,Shave
270,2008-11-22 18:26:07,Couch,Couch,ON,Pat_4,Shave
271,2008-11-22 18:26:10,Bathtub,Bathtub,ON,Pat_104,Shave
272,2008-11-22 18:26:18,Couch,Couch,ON,Pat_104,Shave
273,2008-11-22 18:26:59,Bathtub,Bathtub,ON,Pat_2,Shave
274,2008-11-22 18:27:00,Bathtub,Bathtub,ON,Pat_2,Shave
275,2008-11-22 18:27:02,Bathtub,Bathtub,ON,Pat_2,Shave
276,2008-11-22 18:27:06,Bathtub,Bathtub,ON,Pat_2,Shave
277,2008-11-22 18:27:13,Couch,Couch,ON,Other_Activity,Shave
278,2008-11-22 18:27:54,Bathtub,Bathtub,ON,Pat_104,Shave
279,2008-11-22 18:28:05,Couch,Couch,ON,Pat_104,Shave
280,2008-11-22 18:28:13,Bathtub,Bathtub,ON,Pat_10,Shave
281,2008-11-22 18:28:16,Bathtub,Bathtub,ON,Pat_10,Shave
282,2008-11-22 18:28:45,SinkTop,SinkTop,ON,Pat_47,Shave
283,2008-11-22 18:28:47,SinkTop,SinkTop,ON,Pat_47,Shave
284,2008-11-22 18:29:18,Bathtub,Bathtub,ON,Pat_47,Shave
285,2008-11-22 18:29:21,Bathtub,Bathtub,ON,Pat_47,Shave
286,2008-11-22 18:29:22,SinkTop,SinkTop,ON,Pat_39,Shave
287,2008-11-22 18:29:48,Bathtub,Bathtub,ON,Pat_39,Shave
288,2008-11-22 18:29:55,Bathtub,Bathtub,ON,Pat_39,Shave
289,2008-11-22 18:29:57,SinkTop,SinkTop,ON,Pat_51,Shave
290,2008-11-22 18:30:06,SinkTop,SinkTop,ON,Pat_51,Shave
291,2008-11-22 18:30:10,Bathtub,Bathtub,ON,Pat_51,Shave
292,2008-11-22 18:30:15,Bathtub,Bathtub,ON,Pat_51,Shave
293,2008-11-22 18:30:22,Bathtub,Bathtub,ON,Pat_51,Shave
294,2008-11-22 18:30:23,Couch,Couch,ON,Other_Activity,Shave
295,2008-11-22 18:30:37,Bathtub,Bathtub,ON,Pat_6,Shave
296,2008-11-22 18:30:52,Bathtub,Bathtub,ON,Pat_6,Shave
297,2008-11-22 18:30:56,Bathtub,Bathtub,ON,Pat_6,Shave
298,2008-11-22 18:30:58,Bathtub,Bathtub,ON,Pat_6,Shave
299,2008-11-22 18:31:34,Bathtub,Bathtub,ON,Pat_6,Shave
300,2008-11-22 18:31:37,Bathtub,Bathtub,ON,Pat_6,Shave
301,2008-11-22 18:31:42,SinkTop,SinkTop,ON,Other_Activity,Shave
302,2008-11-22 18:33:08,Bathtub,Bathtub,ON,Pat_36,Shave
303,2008-11-22 18:33:13,Bathtub,Bathtub,ON,Pat_36,Shave
304,2008-11-22 18:33:34,Bathtub,Bathtub,ON,Pat_36,Shave
305,2008-11-22 18:33:37,Bathtub,Bathtub,ON,Pat_36,Shave
306,2008-11-22 18:33:41,Bathtub,Bathtub,ON,Pat_36,Shave
307,2008-11-22 18:33:46,Bathtub,Bathtub,ON,Pat_36,Shave
308,2008-11-22 18:33:50,Bathtub,Bathtub,ON,Pat_36,Shave
309,2008-11-22 18:33:56,SinkTop,SinkTop,ON,Other_Activity,Shave
310,2008-11-22 18:34:13,Bathtub,Bathtub,ON,Pat_6,Shave
311,2008-11-22 18:34:16,Bathtub,Bathtub,ON,Pat_6,Shave
312,2008-11-22 18:34:20,Bathtub,Bathtub,ON,Pat_6,Shave
313,2008-11-22 18:34:29,Bathtub,Bathtub,ON,Pat_6,Shave
314,2008-11-22 18:34:33,Bathtub,Bathtub,ON,Pat_6,Shave
315,2008-11-22 18:35:09,SinkTop,SinkTop,ON,Other_Activity,None
316,2008-11-22 18:35:11,Bathtub,Bathtub,ON,Pat_65,None
317,2008-11-22 18:35:15,Bathtub,Bathtub,ON,Pat_65,None
318,2008-11-22 18:35:17,Bathtub,Bathtub,ON,Pat_65,None
319,2008-11-22 18:35:41,BathroomDoor,BathroomDoor,ON,Pat_65,None
320,2008-11-22 18:35:49,BathroomDoor,BathroomDoor,ON,Pat_65,None
321,2008-11-22 18:36:24,Couch,Couch,ON,Pat_106,Relax
322,2008-11-22 18:45:59,Couch,Couch,ON,Pat_106,Relax
323,2008-11-22 18:46:04,Couch,Couch,ON,Pat_106,Relax
324,2008-11-22 18:46:07,Couch,Couch,ON,Pat_106,Relax
325,2008-11-22 18:46:09,Couch,Couch,ON,Pat_106,Relax
326,2008-11-22 18:46:12,Couch,Couch,ON,Pat_106,Relax
327,2008-11-22 18:49:47,Couch,Couch,ON,Pat_106,Relax
328,2008-11-22 20:01:26,Couch,Couch,ON,Pat_106,Relax
329,2008-11-22 20:02:31,Couch,Couch,ON,Pat_106,Relax
330,2008-11-22 20:11:17,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
331,2008-11-22 20:11:52,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,None
332,2008-11-22 20:13:55,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
333,2008-11-23 02:02:49,Frontdoor,Frontdoor,ON,Pat_43,None
334,2008-11-23 02:04:25,Couch,Couch,ON,Pat_43,None
335,2008-11-23 02:14:47,BedroomDoor,BedroomDoor,ON,Other_Activity,GoToBed
336,2008-11-23 02:15:19,BedRight,BedRight,ON,Pat_0,GoToBed
337,2008-11-23 02:15:22,BedRight,BedRight,ON,Pat_0,GoToBed
338,2008-11-23 02:15:42,BedRight,BedRight,ON,Pat_0,GoToBed
339,2008-11-23 02:15:44,BedRight,BedRight,ON,Pat_0,GoToBed
340,2008-11-23 02:15:53,BedRight,BedRight,ON,Pat_0,GoToBed
341,2008-11-23 02:15:55,BedRight,BedRight,ON,Pat_0,GoToBed
342,2008-11-23 02:15:57,BedRight,BedRight,ON,Pat_0,GoToBed
