id,timestamp,date,time,sensor,action,event,pattern,activity
30,2008-11-25 07:02:22,2008-11-25,07:02:22,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
31,2008-11-25 07:02:24,2008-11-25,07:02:24,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
32,2008-11-25 07:02:26,2008-11-25,07:02:26,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
33,2008-11-25 07:02:28,2008-11-25,07:02:28,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
34,2008-11-25 07:02:30,2008-11-25,07:02:30,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
35,2008-11-25 07:02:33,2008-11-25,07:02:33,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
36,2008-11-25 07:02:38,2008-11-25,07:02:38,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
37,2008-11-25 07:02:40,2008-11-25,07:02:40,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
38,2008-11-25 07:02:42,2008-11-25,07:02:42,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
39,2008-11-25 07:02:45,2008-11-25,07:02:45,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
40,2008-11-25 07:02:46,2008-11-25,07:02:46,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
41,2008-11-25 07:02:51,2008-11-25,07:02:51,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
42,2008-11-25 07:02:55,2008-11-25,07:02:55,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
43,2008-11-25 07:02:57,2008-11-25,07:02:57,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
44,2008-11-25 07:02:59,2008-11-25,07:02:59,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
45,2008-11-25 07:03:01,2008-11-25,07:03:01,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
46,2008-11-25 07:03:03,2008-11-25,07:03:03,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
47,2008-11-25 07:03:05,2008-11-25,07:03:05,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
48,2008-11-25 07:03:08,2008-11-25,07:03:08,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
49,2008-11-25 07:03:12,2008-11-25,07:03:12,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
50,2008-11-25 07:03:14,2008-11-25,07:03:14,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
51,2008-11-25 07:03:16,2008-11-25,07:03:16,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
52,2008-11-25 07:03:18,2008-11-25,07:03:18,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
53,2008-11-25 07:03:21,2008-11-25,07:03:21,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
54,2008-11-25 07:03:23,2008-11-25,07:03:23,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
55,2008-11-25 07:03:27,2008-11-25,07:03:27,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
56,2008-11-25 07:03:29,2008-11-25,07:03:29,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
57,2008-11-25 07:03:31,2008-11-25,07:03:31,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
58,2008-11-25 07:03:33,2008-11-25,07:03:33,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
59,2008-11-25 07:03:36,2008-11-25,07:03:36,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
60,2008-11-25 07:03:38,2008-11-25,07:03:38,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
61,2008-11-25 07:03:40,2008-11-25,07:03:40,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
62,2008-11-25 07:03:42,2008-11-25,07:03:42,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
63,2008-11-25 07:03:45,2008-11-25,07:03:45,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
64,2008-11-25 07:03:48,2008-11-25,07:03:48,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
65,2008-11-25 07:03:50,2008-11-25,07:03:50,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
66,2008-11-25 07:03:54,2008-11-25,07:03:54,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
67,2008-11-25 07:03:57,2008-11-25,07:03:57,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
68,2008-11-25 07:04:00,2008-11-25,07:04:00,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
69,2008-11-25 07:04:02,2008-11-25,07:04:02,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
70,2008-11-25 07:04:04,2008-11-25,07:04:04,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
71,2008-11-25 07:04:06,2008-11-25,07:04:06,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
72,2008-11-25 07:04:09,2008-11-25,07:04:09,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
73,2008-11-25 07:04:12,2008-11-25,07:04:12,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
74,2008-11-25 07:04:14,2008-11-25,07:04:14,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
75,2008-11-25 07:04:17,2008-11-25,07:04:17,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
76,2008-11-25 07:04:20,2008-11-25,07:04:20,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
77,2008-11-25 07:04:22,2008-11-25,07:04:22,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
78,2008-11-25 07:04:24,2008-11-25,07:04:24,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
79,2008-11-25 07:04:28,2008-11-25,07:04:28,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
80,2008-11-25 07:04:30,2008-11-25,07:04:30,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
81,2008-11-25 07:04:33,2008-11-25,07:04:33,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
82,2008-11-25 07:04:37,2008-11-25,07:04:37,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
83,2008-11-25 07:04:42,2008-11-25,07:04:42,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
84,2008-11-25 07:04:45,2008-11-25,07:04:45,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
85,2008-11-25 07:04:48,2008-11-25,07:04:48,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
86,2008-11-25 07:04:52,2008-11-25,07:04:52,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
87,2008-11-25 07:04:57,2008-11-25,07:04:57,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
88,2008-11-25 07:05:00,2008-11-25,07:05:00,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
89,2008-11-25 07:05:02,2008-11-25,07:05:02,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
90,2008-11-25 07:05:04,2008-11-25,07:05:04,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
91,2008-11-25 07:05:06,2008-11-25,07:05:06,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
92,2008-11-25 07:05:07,2008-11-25,07:05:07,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
93,2008-11-25 07:05:11,2008-11-25,07:05:11,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
94,2008-11-25 07:05:12,2008-11-25,07:05:12,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
95,2008-11-25 07:05:14,2008-11-25,07:05:14,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
96,2008-11-25 07:05:20,2008-11-25,07:05:20,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
97,2008-11-25 07:05:23,2008-11-25,07:05:23,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
98,2008-11-25 07:05:25,2008-11-25,07:05:25,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
99,2008-11-25 07:05:27,2008-11-25,07:05:27,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
100,2008-11-25 07:05:29,2008-11-25,07:05:29,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
101,2008-11-25 07:05:33,2008-11-25,07:05:33,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
102,2008-11-25 07:05:38,2008-11-25,07:05:38,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
103,2008-11-25 07:05:42,2008-11-25,07:05:42,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
104,2008-11-25 07:05:46,2008-11-25,07:05:46,Bathtub,Bathtub,ON,Pat_52,UseToiletUpstairs
105,2008-11-25 07:07:28,2008-11-25,07:07:28,Dresser,Dresser,ON,Other_Activity,None
106,2008-11-25 07:07:35,2008-11-25,07:07:35,BedLeft,BedLeft,ON,Pat_44,GetDressed
107,2008-11-25 07:10:55,2008-11-25,07:10:55,BedroomDoor,BedroomDoor,ON,Pat_44,GetDressed
108,2008-11-25 07:11:57,2008-11-25,07:11:57,Couch,Couch,ON,Other_Activity,None
109,2008-11-25 07:14:10,2008-11-25,07:14:10,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
110,2008-11-25 07:14:34,2008-11-25,07:14:34,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
111,2008-11-25 07:16:12,2008-11-25,07:16:12,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
112,2008-11-25 07:17:53,2008-11-25,07:17:53,Fridge,Fridge,ON,Pat_14,PrepareBreakfast
113,2008-11-25 07:20:23,2008-11-25,07:20:23,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
114,2008-11-25 16:45:40,2008-11-25,16:45:40,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
115,2008-11-25 16:47:25,2008-11-25,16:47:25,Cutlery,Cutlery,ON,Other_Activity,LeaveHouse
116,2008-11-25 16:59:55,2008-11-25,16:59:55,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
117,2008-11-25 17:00:00,2008-11-25,17:00:00,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
118,2008-11-25 17:01:51,2008-11-25,17:01:51,Fridge,Fridge,ON,Pat_88,PrepareDinner
119,2008-11-25 17:02:25,2008-11-25,17:02:25,Saucepan,Saucepan,ON,Pat_88,PrepareDinner
120,2008-11-25 17:04:07,2008-11-25,17:04:07,Freezer,Freezer,ON,Other_Activity,None
121,2008-11-25 17:05:43,2008-11-25,17:05:43,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
122,2008-11-25 17:06:26,2008-11-25,17:06:26,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
123,2008-11-25 17:07:03,2008-11-25,17:07:03,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,UseToiletDownstairs
124,2008-11-25 17:08:10,2008-11-25,17:08:10,Fridge,Fridge,ON,Pat_38,PrepareDinner
125,2008-11-25 17:09:20,2008-11-25,17:09:20,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
126,2008-11-25 17:13:23,2008-11-25,17:13:23,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
127,2008-11-25 17:13:25,2008-11-25,17:13:25,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
128,2008-11-25 17:13:27,2008-11-25,17:13:27,Cutlery,Cutlery,ON,Pat_23,PrepareDinner
129,2008-11-25 17:24:12,2008-11-25,17:24:12,Fridge,Fridge,ON,Pat_38,PrepareDinner
130,2008-11-25 17:29:06,2008-11-25,17:29:06,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
131,2008-11-25 17:36:56,2008-11-25,17:36:56,Fridge,Fridge,ON,Other_Activity,None
132,2008-11-25 17:37:01,2008-11-25,17:37:01,Couch,Couch,ON,Pat_4,Relax
133,2008-11-25 17:37:09,2008-11-25,17:37:09,Couch,Couch,ON,Pat_4,Relax
134,2008-11-25 17:53:32,2008-11-25,17:53:32,Couch,Couch,ON,Pat_4,Relax
135,2008-11-25 17:54:15,2008-11-25,17:54:15,Couch,Couch,ON,Pat_4,Relax
136,2008-11-25 17:56:19,2008-11-25,17:56:19,Couch,Couch,ON,Pat_4,Relax
137,2008-11-25 17:58:08,2008-11-25,17:58:08,Couch,Couch,ON,Pat_4,Relax
138,2008-11-25 18:07:01,2008-11-25,18:07:01,BathroomDoor,BathroomDoor,ON,Pat_105,Shave
139,2008-11-25 18:07:01,2008-11-25,18:07:01,BathroomDoor,BathroomDoor,ON,Pat_105,BrushTeeth
140,2008-11-25 18:07:03,2008-11-25,18:07:03,BathroomDoor,BathroomDoor,ON,Pat_105,Shave
141,2008-11-25 18:07:03,2008-11-25,18:07:03,BathroomDoor,BathroomDoor,ON,Pat_105,BrushTeeth
142,2008-11-25 18:07:25,2008-11-25,18:07:25,SinkTop,SinkTop,ON,Pat_105,Shave
143,2008-11-25 18:07:25,2008-11-25,18:07:25,SinkTop,SinkTop,ON,Pat_105,BrushTeeth
144,2008-11-25 18:09:41,2008-11-25,18:09:41,Bathtub,Bathtub,ON,Pat_105,Shave
145,2008-11-25 18:09:41,2008-11-25,18:09:41,Bathtub,Bathtub,ON,Pat_105,BrushTeeth
146,2008-11-25 18:09:44,2008-11-25,18:09:44,Bathtub,Bathtub,ON,Pat_105,Shave
147,2008-11-25 18:09:44,2008-11-25,18:09:44,Bathtub,Bathtub,ON,Pat_105,BrushTeeth
148,2008-11-25 18:10:53,2008-11-25,18:10:53,Bathtub,Bathtub,ON,Pat_105,Shave
149,2008-11-25 18:10:53,2008-11-25,18:10:53,Bathtub,Bathtub,ON,Pat_105,BrushTeeth
150,2008-11-25 18:10:55,2008-11-25,18:10:55,Bathtub,Bathtub,ON,Pat_105,Shave
151,2008-11-25 18:10:55,2008-11-25,18:10:55,Bathtub,Bathtub,ON,Pat_105,BrushTeeth
152,2008-11-25 18:11:00,2008-11-25,18:11:00,Bathtub,Bathtub,ON,Pat_105,Shave
153,2008-11-25 18:11:00,2008-11-25,18:11:00,Bathtub,Bathtub,ON,Pat_105,BrushTeeth
154,2008-11-25 18:11:03,2008-11-25,18:11:03,Bathtub,Bathtub,ON,Pat_105,Shave
155,2008-11-25 18:11:03,2008-11-25,18:11:03,Bathtub,Bathtub,ON,Pat_105,BrushTeeth
156,2008-11-25 18:11:07,2008-11-25,18:11:07,Bathtub,Bathtub,ON,Pat_105,Shave
157,2008-11-25 18:11:07,2008-11-25,18:11:07,Bathtub,Bathtub,ON,Pat_105,BrushTeeth
158,2008-11-25 18:11:33,2008-11-25,18:11:33,BathroomDoor,BathroomDoor,ON,Pat_105,Shave
159,2008-11-25 18:11:33,2008-11-25,18:11:33,BathroomDoor,BathroomDoor,ON,Pat_105,BrushTeeth
160,2008-11-25 18:12:46,2008-11-25,18:12:46,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
161,2008-11-25 18:12:50,2008-11-25,18:12:50,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
162,2008-11-25 18:12:53,2008-11-25,18:12:53,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
163,2008-11-25 18:13:00,2008-11-25,18:13:00,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
164,2008-11-25 18:13:04,2008-11-25,18:13:04,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Other_Activity,None
165,2008-11-25 18:13:41,2008-11-25,18:13:41,Bathtub,Bathtub,ON,Pat_10,TakeShower
166,2008-11-25 18:13:47,2008-11-25,18:13:47,Bathtub,Bathtub,ON,Pat_10,TakeShower
167,2008-11-25 18:13:50,2008-11-25,18:13:50,Bathtub,Bathtub,ON,Pat_10,TakeShower
168,2008-11-25 18:13:56,2008-11-25,18:13:56,Bathtub,Bathtub,ON,Pat_10,TakeShower
169,2008-11-25 18:13:58,2008-11-25,18:13:58,Bathtub,Bathtub,ON,Pat_10,TakeShower
170,2008-11-25 18:14:31,2008-11-25,18:14:31,BathroomDoor,BathroomDoor,ON,Pat_10,TakeShower
171,2008-11-25 18:14:57,2008-11-25,18:14:57,SinkTop,SinkTop,ON,Pat_182,BrushTeeth
172,2008-11-25 18:15:05,2008-11-25,18:15:05,Bathtub,Bathtub,ON,Pat_182,BrushTeeth
173,2008-11-25 18:15:50,2008-11-25,18:15:50,SinkTop,SinkTop,ON,Pat_182,BrushTeeth
174,2008-11-25 18:16:00,2008-11-25,18:16:00,SinkTop,SinkTop,ON,Pat_182,BrushTeeth
175,2008-11-25 18:18:30,2008-11-25,18:18:30,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
176,2008-11-25 18:18:32,2008-11-25,18:18:32,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
177,2008-11-25 18:18:38,2008-11-25,18:18:38,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
178,2008-11-25 18:18:54,2008-11-25,18:18:54,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
179,2008-11-25 18:19:06,2008-11-25,18:19:06,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
180,2008-11-25 18:19:11,2008-11-25,18:19:11,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
181,2008-11-25 18:19:15,2008-11-25,18:19:15,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
182,2008-11-25 18:19:20,2008-11-25,18:19:20,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
183,2008-11-25 18:19:24,2008-11-25,18:19:24,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
184,2008-11-25 18:19:26,2008-11-25,18:19:26,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
185,2008-11-25 18:19:33,2008-11-25,18:19:33,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
186,2008-11-25 18:19:47,2008-11-25,18:19:47,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
187,2008-11-25 18:19:49,2008-11-25,18:19:49,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
188,2008-11-25 18:19:59,2008-11-25,18:19:59,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
189,2008-11-25 18:20:19,2008-11-25,18:20:19,BathroomDoor,BathroomDoor,ON,Pat_183,Relax
190,2008-11-25 18:20:19,2008-11-25,18:20:19,BathroomDoor,BathroomDoor,ON,Pat_183,LeaveHouse
191,2008-11-25 18:20:49,2008-11-25,18:20:49,BedroomDoor,BedroomDoor,ON,Pat_183,Relax
192,2008-11-25 18:20:49,2008-11-25,18:20:49,BedroomDoor,BedroomDoor,ON,Pat_183,LeaveHouse
193,2008-11-25 18:22:39,2008-11-25,18:22:39,Couch,Couch,ON,Pat_183,Relax
194,2008-11-25 18:22:39,2008-11-25,18:22:39,Couch,Couch,ON,Pat_183,LeaveHouse
195,2008-11-25 18:31:50,2008-11-25,18:31:50,Frontdoor,Frontdoor,ON,Pat_183,Relax
196,2008-11-25 18:31:50,2008-11-25,18:31:50,Frontdoor,Frontdoor,ON,Pat_183,LeaveHouse
197,2008-11-25 22:01:24,2008-11-25,22:01:24,Frontdoor,Frontdoor,ON,Pat_183,Relax
198,2008-11-25 22:01:24,2008-11-25,22:01:24,Frontdoor,Frontdoor,ON,Pat_183,LeaveHouse
199,2008-11-25 22:03:14,2008-11-25,22:03:14,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
200,2008-11-25 22:03:49,2008-11-25,22:03:49,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,UseToiletDownstairs
201,2008-11-25 22:05:05,2008-11-25,22:05:05,Couch,Couch,ON,Other_Activity,None
202,2008-11-25 23:20:30,2008-11-25,23:20:30,Fridge,Fridge,ON,Pat_34,GetSnack
203,2008-11-25 23:21:26,2008-11-25,23:21:26,Cutlery,Cutlery,ON,Pat_34,GetSnack
204,2008-11-25 23:21:28,2008-11-25,23:21:28,Cutlery,Cutlery,ON,Pat_34,GetSnack
205,2008-11-25 23:21:33,2008-11-25,23:21:33,PlatesCupboard,PlatesCupboard,ON,Other_Activity,None
206,2008-11-25 23:23:36,2008-11-25,23:23:36,Couch,Couch,ON,Pat_4,Relax
207,2008-11-25 23:25:43,2008-11-25,23:25:43,Couch,Couch,ON,Pat_4,Relax
208,2008-11-25 23:25:47,2008-11-25,23:25:47,Couch,Couch,ON,Pat_4,Relax
209,2008-11-25 23:27:11,2008-11-25,23:27:11,Couch,Couch,ON,Pat_4,Relax
210,2008-11-25 23:28:08,2008-11-25,23:28:08,Couch,Couch,ON,Pat_4,Relax
211,2008-11-26 00:14:19,2008-11-26,00:14:19,Couch,Couch,ON,Pat_4,Relax
212,2008-11-26 00:17:40,2008-11-26,00:17:40,Fridge,Fridge,ON,Pat_14,GetDrink
213,2008-11-26 00:17:47,2008-11-26,00:17:47,Fridge,Fridge,ON,Pat_14,GetDrink
214,2008-11-26 00:17:53,2008-11-26,00:17:53,Fridge,Fridge,ON,Pat_14,GetDrink
215,2008-11-26 00:18:05,2008-11-26,00:18:05,Couch,Couch,ON,Other_Activity,None
216,2008-11-26 00:19:30,2008-11-26,00:19:30,Fridge,Fridge,ON,Pat_59,GetDrink
217,2008-11-26 00:19:30,2008-11-26,00:19:30,Fridge,Fridge,ON,Pat_59,Relax
218,2008-11-26 00:20:44,2008-11-26,00:20:44,Couch,Couch,ON,Pat_59,GetDrink
219,2008-11-26 00:20:44,2008-11-26,00:20:44,Couch,Couch,ON,Pat_59,Relax
220,2008-11-26 00:21:30,2008-11-26,00:21:30,Fridge,Fridge,ON,Pat_59,GetDrink
221,2008-11-26 00:21:30,2008-11-26,00:21:30,Fridge,Fridge,ON,Pat_59,Relax
222,2008-11-26 00:21:43,2008-11-26,00:21:43,Couch,Couch,ON,Pat_59,GetDrink
223,2008-11-26 00:21:43,2008-11-26,00:21:43,Couch,Couch,ON,Pat_59,Relax
224,2008-11-26 00:45:30,2008-11-26,00:45:30,BathroomDoor,BathroomDoor,ON,Pat_12,TakeMedication
225,2008-11-26 00:45:53,2008-11-26,00:45:53,BathroomDoor,BathroomDoor,ON,Pat_12,TakeMedication
226,2008-11-26 00:47:05,2008-11-26,00:47:05,SinkTop,SinkTop,ON,Pat_62,TakeMedication
227,2008-11-26 00:47:05,2008-11-26,00:47:05,SinkTop,SinkTop,ON,Pat_62,UseToiletUpstairs
228,2008-11-26 00:47:11,2008-11-26,00:47:11,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_62,TakeMedication
229,2008-11-26 00:47:11,2008-11-26,00:47:11,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_62,UseToiletUpstairs
230,2008-11-26 00:48:42,2008-11-26,00:48:42,SinkTop,SinkTop,ON,Pat_150,BrushTeeth
231,2008-11-26 00:48:42,2008-11-26,00:48:42,SinkTop,SinkTop,ON,Pat_150,TakeMedication
232,2008-11-26 00:48:43,2008-11-26,00:48:43,SinkTop,SinkTop,ON,Pat_150,BrushTeeth
233,2008-11-26 00:48:43,2008-11-26,00:48:43,SinkTop,SinkTop,ON,Pat_150,TakeMedication
234,2008-11-26 00:48:51,2008-11-26,00:48:51,Bathtub,Bathtub,ON,Pat_150,BrushTeeth
235,2008-11-26 00:48:51,2008-11-26,00:48:51,Bathtub,Bathtub,ON,Pat_150,TakeMedication
236,2008-11-26 00:48:54,2008-11-26,00:48:54,Bathtub,Bathtub,ON,Pat_150,BrushTeeth
237,2008-11-26 00:48:54,2008-11-26,00:48:54,Bathtub,Bathtub,ON,Pat_150,TakeMedication
238,2008-11-26 00:49:10,2008-11-26,00:49:10,BathroomDoor,BathroomDoor,ON,Pat_150,BrushTeeth
239,2008-11-26 00:49:10,2008-11-26,00:49:10,BathroomDoor,BathroomDoor,ON,Pat_150,TakeMedication
