id,timestamp,date,time,sensor,action,event,pattern,activity
86,2008-11-21 16:25:55,2008-11-21,16:25:55,Bathtub,Bathtub,ON,Pat_52,TakeShower
87,2008-11-21 16:25:57,2008-11-21,16:25:57,Bathtub,Bathtub,ON,Pat_52,TakeShower
88,2008-11-21 16:25:59,2008-11-21,16:25:59,Bathtub,Bathtub,ON,Pat_52,TakeShower
89,2008-11-21 16:26:02,2008-11-21,16:26:02,Bathtub,Bathtub,ON,Pat_52,TakeShower
90,2008-11-21 16:26:05,2008-11-21,16:26:05,Bathtub,Bathtub,ON,Pat_52,TakeShower
91,2008-11-21 16:26:07,2008-11-21,16:26:07,Bathtub,Bathtub,ON,Pat_52,TakeShower
92,2008-11-21 16:26:10,2008-11-21,16:26:10,Bathtub,Bathtub,ON,Pat_52,TakeShower
93,2008-11-21 16:26:12,2008-11-21,16:26:12,Bathtub,Bathtub,ON,Pat_52,TakeShower
94,2008-11-21 16:26:14,2008-11-21,16:26:14,Bathtub,Bathtub,ON,Pat_52,TakeShower
95,2008-11-21 16:26:17,2008-11-21,16:26:17,Bathtub,Bathtub,ON,Pat_52,TakeShower
96,2008-11-21 16:26:19,2008-11-21,16:26:19,Bathtub,Bathtub,ON,Pat_52,TakeShower
97,2008-11-21 16:26:23,2008-11-21,16:26:23,Bathtub,Bathtub,ON,Pat_52,TakeShower
98,2008-11-21 16:26:25,2008-11-21,16:26:25,Bathtub,Bathtub,ON,Pat_52,TakeShower
99,2008-11-21 16:26:27,2008-11-21,16:26:27,Bathtub,Bathtub,ON,Pat_52,TakeShower
100,2008-11-21 16:26:30,2008-11-21,16:26:30,Bathtub,Bathtub,ON,Pat_52,TakeShower
101,2008-11-21 16:26:32,2008-11-21,16:26:32,Bathtub,Bathtub,ON,Pat_52,TakeShower
102,2008-11-21 16:26:34,2008-11-21,16:26:34,Bathtub,Bathtub,ON,Pat_52,TakeShower
103,2008-11-21 16:26:36,2008-11-21,16:26:36,Bathtub,Bathtub,ON,Pat_52,TakeShower
104,2008-11-21 16:26:38,2008-11-21,16:26:38,Bathtub,Bathtub,ON,Pat_52,TakeShower
105,2008-11-21 16:26:40,2008-11-21,16:26:40,Bathtub,Bathtub,ON,Pat_52,TakeShower
106,2008-11-21 16:26:41,2008-11-21,16:26:41,Bathtub,Bathtub,ON,Pat_52,TakeShower
107,2008-11-21 16:26:43,2008-11-21,16:26:43,Bathtub,Bathtub,ON,Pat_52,TakeShower
108,2008-11-21 16:26:45,2008-11-21,16:26:45,Bathtub,Bathtub,ON,Pat_52,TakeShower
109,2008-11-21 16:26:47,2008-11-21,16:26:47,Bathtub,Bathtub,ON,Pat_52,TakeShower
110,2008-11-21 16:26:49,2008-11-21,16:26:49,Bathtub,Bathtub,ON,Pat_52,TakeShower
111,2008-11-21 16:26:51,2008-11-21,16:26:51,Bathtub,Bathtub,ON,Pat_52,TakeShower
112,2008-11-21 16:26:54,2008-11-21,16:26:54,Bathtub,Bathtub,ON,Pat_52,TakeShower
113,2008-11-21 16:26:58,2008-11-21,16:26:58,Bathtub,Bathtub,ON,Pat_52,TakeShower
114,2008-11-21 16:27:00,2008-11-21,16:27:00,Bathtub,Bathtub,ON,Pat_52,TakeShower
115,2008-11-21 16:27:02,2008-11-21,16:27:02,Bathtub,Bathtub,ON,Pat_52,TakeShower
116,2008-11-21 16:27:04,2008-11-21,16:27:04,Bathtub,Bathtub,ON,Pat_52,TakeShower
117,2008-11-21 16:27:06,2008-11-21,16:27:06,Bathtub,Bathtub,ON,Pat_52,TakeShower
118,2008-11-21 16:27:09,2008-11-21,16:27:09,Bathtub,Bathtub,ON,Pat_52,TakeShower
119,2008-11-21 16:27:12,2008-11-21,16:27:12,Bathtub,Bathtub,ON,Pat_52,TakeShower
120,2008-11-21 16:27:16,2008-11-21,16:27:16,Bathtub,Bathtub,ON,Pat_52,TakeShower
121,2008-11-21 16:27:17,2008-11-21,16:27:17,Bathtub,Bathtub,ON,Pat_52,TakeShower
122,2008-11-21 16:27:19,2008-11-21,16:27:19,Bathtub,Bathtub,ON,Pat_52,TakeShower
123,2008-11-21 16:27:23,2008-11-21,16:27:23,Bathtub,Bathtub,ON,Pat_52,TakeShower
124,2008-11-21 16:27:26,2008-11-21,16:27:26,Bathtub,Bathtub,ON,Pat_52,TakeShower
125,2008-11-21 16:27:28,2008-11-21,16:27:28,Bathtub,Bathtub,ON,Pat_52,TakeShower
126,2008-11-21 16:27:31,2008-11-21,16:27:31,Bathtub,Bathtub,ON,Pat_52,TakeShower
127,2008-11-21 16:27:33,2008-11-21,16:27:33,Bathtub,Bathtub,ON,Pat_52,TakeShower
128,2008-11-21 16:27:35,2008-11-21,16:27:35,Bathtub,Bathtub,ON,Pat_52,TakeShower
129,2008-11-21 16:27:36,2008-11-21,16:27:36,Bathtub,Bathtub,ON,Pat_52,TakeShower
130,2008-11-21 16:27:39,2008-11-21,16:27:39,Bathtub,Bathtub,ON,Pat_52,TakeShower
131,2008-11-21 16:27:41,2008-11-21,16:27:41,Bathtub,Bathtub,ON,Pat_52,TakeShower
132,2008-11-21 16:27:43,2008-11-21,16:27:43,Bathtub,Bathtub,ON,Pat_52,TakeShower
133,2008-11-21 16:27:46,2008-11-21,16:27:46,Bathtub,Bathtub,ON,Pat_52,TakeShower
134,2008-11-21 16:27:50,2008-11-21,16:27:50,Bathtub,Bathtub,ON,Pat_52,TakeShower
135,2008-11-21 16:27:54,2008-11-21,16:27:54,Bathtub,Bathtub,ON,Pat_52,TakeShower
136,2008-11-21 16:27:55,2008-11-21,16:27:55,Bathtub,Bathtub,ON,Pat_52,TakeShower
137,2008-11-21 16:27:58,2008-11-21,16:27:58,Bathtub,Bathtub,ON,Pat_52,TakeShower
138,2008-11-21 16:28:00,2008-11-21,16:28:00,Bathtub,Bathtub,ON,Pat_52,TakeShower
139,2008-11-21 16:28:01,2008-11-21,16:28:01,Bathtub,Bathtub,ON,Pat_52,TakeShower
140,2008-11-21 16:28:05,2008-11-21,16:28:05,Bathtub,Bathtub,ON,Pat_52,TakeShower
141,2008-11-21 16:28:08,2008-11-21,16:28:08,Bathtub,Bathtub,ON,Pat_52,TakeShower
142,2008-11-21 16:28:10,2008-11-21,16:28:10,Bathtub,Bathtub,ON,Pat_52,TakeShower
143,2008-11-21 16:28:14,2008-11-21,16:28:14,Bathtub,Bathtub,ON,Pat_52,TakeShower
144,2008-11-21 16:28:15,2008-11-21,16:28:15,Bathtub,Bathtub,ON,Pat_52,TakeShower
145,2008-11-21 16:28:19,2008-11-21,16:28:19,Bathtub,Bathtub,ON,Pat_52,TakeShower
146,2008-11-21 16:28:34,2008-11-21,16:28:34,Bathtub,Bathtub,ON,Pat_52,TakeShower
147,2008-11-21 16:28:38,2008-11-21,16:28:38,Bathtub,Bathtub,ON,Pat_52,TakeShower
148,2008-11-21 16:28:42,2008-11-21,16:28:42,Bathtub,Bathtub,ON,Pat_52,TakeShower
149,2008-11-21 16:28:55,2008-11-21,16:28:55,Bathtub,Bathtub,ON,Pat_52,TakeShower
150,2008-11-21 16:29:00,2008-11-21,16:29:00,Bathtub,Bathtub,ON,Pat_52,TakeShower
151,2008-11-21 16:29:05,2008-11-21,16:29:05,Bathtub,Bathtub,ON,Pat_52,TakeShower
152,2008-11-21 16:29:07,2008-11-21,16:29:07,Bathtub,Bathtub,ON,Pat_52,TakeShower
153,2008-11-21 16:29:19,2008-11-21,16:29:19,Bathtub,Bathtub,ON,Pat_52,TakeShower
154,2008-11-21 16:29:28,2008-11-21,16:29:28,Bathtub,Bathtub,ON,Pat_52,TakeShower
155,2008-11-21 16:30:22,2008-11-21,16:30:22,BathroomDoor,BathroomDoor,ON,Other_Activity,None
156,2008-11-21 16:30:33,2008-11-21,16:30:33,BedLeft,BedLeft,ON,Pat_31,GetDressed
157,2008-11-21 16:30:55,2008-11-21,16:30:55,BedLeft,BedLeft,ON,Pat_31,GetDressed
158,2008-11-21 16:30:57,2008-11-21,16:30:57,BedLeft,BedLeft,ON,Pat_31,GetDressed
159,2008-11-21 16:31:16,2008-11-21,16:31:16,BedLeft,BedLeft,ON,Pat_31,GetDressed
160,2008-11-21 16:31:51,2008-11-21,16:31:51,BedLeft,BedLeft,ON,Pat_31,GetDressed
161,2008-11-21 16:31:53,2008-11-21,16:31:53,BedLeft,BedLeft,ON,Pat_31,GetDressed
162,2008-11-21 16:31:59,2008-11-21,16:31:59,BedLeft,BedLeft,ON,Other_Activity,None
163,2008-11-21 16:32:12,2008-11-21,16:32:12,Dresser,Dresser,ON,Other_Activity,None
164,2008-11-21 16:33:39,2008-11-21,16:33:39,BathroomDoor,BathroomDoor,ON,Pat_29,UseToiletUpstairs
165,2008-11-21 16:34:30,2008-11-21,16:34:30,BedroomDoor,BedroomDoor,ON,Pat_29,UseToiletUpstairs
166,2008-11-21 16:34:37,2008-11-21,16:34:37,BathroomDoor,BathroomDoor,ON,Pat_117,Relax
167,2008-11-21 16:37:07,2008-11-21,16:37:07,Couch,Couch,ON,Pat_117,Relax
168,2008-11-21 16:37:09,2008-11-21,16:37:09,Couch,Couch,ON,Pat_117,Relax
169,2008-11-21 16:37:17,2008-11-21,16:37:17,Couch,Couch,ON,Pat_117,Relax
170,2008-11-21 16:37:38,2008-11-21,16:37:38,Couch,Couch,ON,Pat_117,Relax
171,2008-11-21 16:44:13,2008-11-21,16:44:13,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
172,2008-11-21 17:29:27,2008-11-21,17:29:27,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
173,2008-11-21 17:31:52,2008-11-21,17:31:52,Fridge,Fridge,ON,Pat_14,PrepareDinner
174,2008-11-21 17:32:07,2008-11-21,17:32:07,Fridge,Fridge,ON,Pat_14,PrepareDinner
175,2008-11-21 17:32:44,2008-11-21,17:32:44,Fridge,Fridge,ON,Pat_14,PrepareDinner
176,2008-11-21 17:33:32,2008-11-21,17:33:32,Fridge,Fridge,ON,Pat_14,PrepareDinner
177,2008-11-21 17:33:34,2008-11-21,17:33:34,Fridge,Fridge,ON,Pat_14,PrepareDinner
178,2008-11-21 17:33:37,2008-11-21,17:33:37,Fridge,Fridge,ON,Pat_14,PrepareDinner
179,2008-11-21 17:33:43,2008-11-21,17:33:43,Fridge,Fridge,ON,Pat_14,PrepareDinner
180,2008-11-21 17:33:56,2008-11-21,17:33:56,Fridge,Fridge,ON,Pat_14,PrepareDinner
181,2008-11-21 17:34:20,2008-11-21,17:34:20,Fridge,Fridge,ON,Pat_14,PrepareDinner
182,2008-11-21 17:34:58,2008-11-21,17:34:58,Fridge,Fridge,ON,Pat_14,PrepareDinner
183,2008-11-21 18:12:21,2008-11-21,18:12:21,Couch,Couch,ON,Pat_4,Relax
184,2008-11-21 18:12:32,2008-11-21,18:12:32,Couch,Couch,ON,Pat_4,Relax
185,2008-11-21 18:17:26,2008-11-21,18:17:26,Couch,Couch,ON,Pat_4,Relax
186,2008-11-21 18:17:50,2008-11-21,18:17:50,Couch,Couch,ON,Pat_4,Relax
187,2008-11-21 18:18:01,2008-11-21,18:18:01,Couch,Couch,ON,Pat_4,Relax
188,2008-11-21 18:18:06,2008-11-21,18:18:06,Couch,Couch,ON,Pat_4,Relax
189,2008-11-21 18:18:40,2008-11-21,18:18:40,Couch,Couch,ON,Pat_4,Relax
190,2008-11-21 18:18:46,2008-11-21,18:18:46,Couch,Couch,ON,Pat_4,Relax
191,2008-11-21 18:18:48,2008-11-21,18:18:48,Couch,Couch,ON,Pat_4,Relax
192,2008-11-21 18:18:53,2008-11-21,18:18:53,Couch,Couch,ON,Pat_4,Relax
193,2008-11-21 18:19:58,2008-11-21,18:19:58,Couch,Couch,ON,Pat_4,Relax
194,2008-11-21 18:19:59,2008-11-21,18:19:59,Bathtub,Bathtub,ON,Other_Activity,Relax
195,2008-11-21 18:20:00,2008-11-21,18:20:00,Couch,Couch,ON,Pat_4,Relax
196,2008-11-21 18:20:04,2008-11-21,18:20:04,Couch,Couch,ON,Pat_4,Relax
197,2008-11-21 18:20:11,2008-11-21,18:20:11,Couch,Couch,ON,Pat_4,Relax
198,2008-11-21 18:20:22,2008-11-21,18:20:22,Couch,Couch,ON,Pat_4,Relax
199,2008-11-21 18:20:46,2008-11-21,18:20:46,Couch,Couch,ON,Pat_4,Relax
200,2008-11-21 18:20:53,2008-11-21,18:20:53,SinkTop,SinkTop,ON,Pat_51,BrushTeeth
201,2008-11-21 18:20:59,2008-11-21,18:20:59,Bathtub,Bathtub,ON,Pat_51,BrushTeeth
202,2008-11-21 18:21:23,2008-11-21,18:21:23,Couch,Couch,ON,Other_Activity,None
203,2008-11-21 18:22:05,2008-11-21,18:22:05,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
204,2008-11-21 18:22:06,2008-11-21,18:22:06,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
205,2008-11-21 18:22:09,2008-11-21,18:22:09,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
206,2008-11-21 18:22:13,2008-11-21,18:22:13,Bathtub,Bathtub,ON,Pat_2,BrushTeeth
207,2008-11-21 18:22:36,2008-11-21,18:22:36,BathroomDoor,BathroomDoor,ON,Pat_113,TakeShower
208,2008-11-21 18:23:16,2008-11-21,18:23:16,Bathtub,Bathtub,ON,Pat_113,TakeShower
209,2008-11-21 18:24:06,2008-11-21,18:24:06,SinkTop,SinkTop,ON,Pat_62,TakeMedication
210,2008-11-21 18:24:06,2008-11-21,18:24:06,SinkTop,SinkTop,ON,Pat_62,UseToiletUpstairs
211,2008-11-21 18:24:08,2008-11-21,18:24:08,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_62,TakeMedication
212,2008-11-21 18:24:08,2008-11-21,18:24:08,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_62,UseToiletUpstairs
213,2008-11-21 18:24:47,2008-11-21,18:24:47,BathroomDoor,BathroomDoor,ON,Pat_93,Relax
214,2008-11-21 18:24:47,2008-11-21,18:24:47,BathroomDoor,BathroomDoor,ON,Pat_93,LeaveHouse
215,2008-11-21 18:24:52,2008-11-21,18:24:52,BathroomDoor,BathroomDoor,ON,Pat_93,Relax
216,2008-11-21 18:24:52,2008-11-21,18:24:52,BathroomDoor,BathroomDoor,ON,Pat_93,LeaveHouse
217,2008-11-21 18:26:33,2008-11-21,18:26:33,Couch,Couch,ON,Pat_93,Relax
218,2008-11-21 18:26:33,2008-11-21,18:26:33,Couch,Couch,ON,Pat_93,LeaveHouse
219,2008-11-21 18:27:38,2008-11-21,18:27:38,Couch,Couch,ON,Pat_93,Relax
220,2008-11-21 18:27:38,2008-11-21,18:27:38,Couch,Couch,ON,Pat_93,LeaveHouse
221,2008-11-21 18:28:22,2008-11-21,18:28:22,Couch,Couch,ON,Pat_93,Relax
222,2008-11-21 18:28:22,2008-11-21,18:28:22,Couch,Couch,ON,Pat_93,LeaveHouse
223,2008-11-21 18:31:03,2008-11-21,18:31:03,Frontdoor,Frontdoor,ON,Pat_93,Relax
224,2008-11-21 18:31:03,2008-11-21,18:31:03,Frontdoor,Frontdoor,ON,Pat_93,LeaveHouse
225,2008-11-21 19:15:21,2008-11-21,19:15:21,Couch,Couch,ON,Pat_93,Relax
226,2008-11-21 19:15:21,2008-11-21,19:15:21,Couch,Couch,ON,Pat_93,LeaveHouse
227,2008-11-21 19:23:16,2008-11-21,19:23:16,Couch,Couch,ON,Pat_93,Relax
228,2008-11-21 19:23:16,2008-11-21,19:23:16,Couch,Couch,ON,Pat_93,LeaveHouse
229,2008-11-21 19:25:30,2008-11-21,19:25:30,Couch,Couch,ON,Pat_93,Relax
230,2008-11-21 19:25:30,2008-11-21,19:25:30,Couch,Couch,ON,Pat_93,LeaveHouse
231,2008-11-21 19:40:49,2008-11-21,19:40:49,Couch,Couch,ON,Pat_93,Relax
232,2008-11-21 19:40:49,2008-11-21,19:40:49,Couch,Couch,ON,Pat_93,LeaveHouse
233,2008-11-21 19:40:52,2008-11-21,19:40:52,Couch,Couch,ON,Pat_93,Relax
234,2008-11-21 19:40:52,2008-11-21,19:40:52,Couch,Couch,ON,Pat_93,LeaveHouse
235,2008-11-21 21:21:49,2008-11-21,21:21:49,Frontdoor,Frontdoor,ON,Pat_93,Relax
236,2008-11-21 21:21:49,2008-11-21,21:21:49,Frontdoor,Frontdoor,ON,Pat_93,LeaveHouse
237,2008-11-21 21:23:36,2008-11-21,21:23:36,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
238,2008-11-21 21:24:04,2008-11-21,21:24:04,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,UseToiletDownstairs
239,2008-11-21 21:30:53,2008-11-21,21:30:53,Couch,Couch,ON,Pat_43,Relax
240,2008-11-21 21:30:53,2008-11-21,21:30:53,Couch,Couch,ON,Pat_43,LeaveHouse
241,2008-11-21 21:30:54,2008-11-21,21:30:54,Frontdoor,Frontdoor,ON,Pat_43,Relax
242,2008-11-21 21:30:54,2008-11-21,21:30:54,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
243,2008-11-21 21:32:17,2008-11-21,21:32:17,Frontdoor,Frontdoor,ON,Pat_43,Relax
244,2008-11-21 21:32:17,2008-11-21,21:32:17,Frontdoor,Frontdoor,ON,Pat_43,LeaveHouse
245,2008-11-21 22:04:39,2008-11-21,22:04:39,Couch,Couch,ON,Pat_4,Relax
246,2008-11-21 22:09:15,2008-11-21,22:09:15,Couch,Couch,ON,Pat_4,Relax
247,2008-11-21 22:29:27,2008-11-21,22:29:27,Couch,Couch,ON,Pat_4,Relax
248,2008-11-21 22:29:31,2008-11-21,22:29:31,Couch,Couch,ON,Pat_4,Relax
249,2008-11-21 22:30:43,2008-11-21,22:30:43,Fridge,Fridge,ON,Pat_34,GetSnack
250,2008-11-21 22:30:44,2008-11-21,22:30:44,Cutlery,Cutlery,ON,Pat_34,GetSnack
251,2008-11-21 22:30:46,2008-11-21,22:30:46,Cutlery,Cutlery,ON,Pat_34,GetSnack
252,2008-11-21 22:30:50,2008-11-21,22:30:50,Cutlery,Cutlery,ON,Pat_34,GetSnack
