id,timestamp,date,time,sensor,action,event,pattern,activity
143,2008-11-20 07:46:54,2008-11-20,07:46:54,BedRight,BedRight,ON,Other_Activity,None
144,2008-11-20 07:47:15,2008-11-20,07:47:15,BedRight,BedRight,ON,Other_Activity,None
145,2008-11-20 07:47:32,2008-11-20,07:47:32,BedRight,BedRight,ON,Other_Activity,None
146,2008-11-20 07:47:34,2008-11-20,07:47:34,BedRight,BedRight,ON,Other_Activity,None
147,2008-11-20 07:47:37,2008-11-20,07:47:37,BedRight,BedRight,ON,Other_Activity,None
148,2008-11-20 07:47:42,2008-11-20,07:47:42,BedRight,BedRight,ON,Other_Activity,None
149,2008-11-20 07:47:50,2008-11-20,07:47:50,BedRight,BedRight,ON,Other_Activity,None
150,2008-11-20 07:48:03,2008-11-20,07:48:03,BedRight,BedRight,ON,Other_Activity,None
151,2008-11-20 07:48:08,2008-11-20,07:48:08,BedRight,BedRight,ON,Other_Activity,None
152,2008-11-20 07:48:10,2008-11-20,07:48:10,BedRight,BedRight,ON,Other_Activity,None
153,2008-11-20 07:48:14,2008-11-20,07:48:14,BedRight,BedRight,ON,Other_Activity,None
154,2008-11-20 07:48:16,2008-11-20,07:48:16,BedRight,BedRight,ON,Other_Activity,None
155,2008-11-20 07:48:18,2008-11-20,07:48:18,BedRight,BedRight,ON,Other_Activity,None
156,2008-11-20 07:48:20,2008-11-20,07:48:20,BedRight,BedRight,ON,Other_Activity,None
157,2008-11-20 07:48:21,2008-11-20,07:48:21,BedRight,BedRight,ON,Other_Activity,None
158,2008-11-20 07:48:29,2008-11-20,07:48:29,BedRight,BedRight,ON,Other_Activity,None
159,2008-11-20 07:49:16,2008-11-20,07:49:16,BedRight,BedRight,ON,Other_Activity,None
160,2008-11-20 07:49:28,2008-11-20,07:49:28,BedRight,BedRight,ON,Other_Activity,None
161,2008-11-20 07:49:45,2008-11-20,07:49:45,BedRight,BedRight,ON,Other_Activity,None
162,2008-11-20 07:49:48,2008-11-20,07:49:48,BedRight,BedRight,ON,Other_Activity,None
163,2008-11-20 07:49:50,2008-11-20,07:49:50,BedRight,BedRight,ON,Other_Activity,None
164,2008-11-20 07:49:52,2008-11-20,07:49:52,BedRight,BedRight,ON,Other_Activity,None
165,2008-11-20 07:49:58,2008-11-20,07:49:58,BedRight,BedRight,ON,Other_Activity,None
166,2008-11-20 07:50:22,2008-11-20,07:50:22,BedRight,BedRight,ON,Other_Activity,None
167,2008-11-20 07:50:26,2008-11-20,07:50:26,BedRight,BedRight,ON,Other_Activity,None
168,2008-11-20 07:50:29,2008-11-20,07:50:29,BedRight,BedRight,ON,Other_Activity,None
169,2008-11-20 07:50:33,2008-11-20,07:50:33,BedRight,BedRight,ON,Other_Activity,None
170,2008-11-20 07:51:05,2008-11-20,07:51:05,BedRight,BedRight,ON,Other_Activity,None
171,2008-11-20 07:51:22,2008-11-20,07:51:22,BedRight,BedRight,ON,Other_Activity,None
172,2008-11-20 07:51:27,2008-11-20,07:51:27,BedRight,BedRight,ON,Other_Activity,None
173,2008-11-20 07:55:02,2008-11-20,07:55:02,BedRight,BedRight,ON,Other_Activity,None
174,2008-11-20 07:55:52,2008-11-20,07:55:52,BedRight,BedRight,ON,Other_Activity,None
175,2008-11-20 07:56:10,2008-11-20,07:56:10,BedRight,BedRight,ON,Other_Activity,None
176,2008-11-20 07:58:48,2008-11-20,07:58:48,BedRight,BedRight,ON,Other_Activity,None
177,2008-11-20 08:04:35,2008-11-20,08:04:35,BedRight,BedRight,ON,Other_Activity,None
178,2008-11-20 08:11:36,2008-11-20,08:11:36,BedRight,BedRight,ON,Other_Activity,None
179,2008-11-20 08:11:47,2008-11-20,08:11:47,BedRight,BedRight,ON,Other_Activity,None
180,2008-11-20 08:11:49,2008-11-20,08:11:49,BedRight,BedRight,ON,Other_Activity,None
181,2008-11-20 08:11:50,2008-11-20,08:11:50,BedRight,BedRight,ON,Other_Activity,None
182,2008-11-20 08:12:11,2008-11-20,08:12:11,BedRight,BedRight,ON,Other_Activity,None
183,2008-11-20 08:12:19,2008-11-20,08:12:19,BedRight,BedRight,ON,Other_Activity,None
184,2008-11-20 08:12:22,2008-11-20,08:12:22,BedRight,BedRight,ON,Other_Activity,None
185,2008-11-20 08:12:41,2008-11-20,08:12:41,BedRight,BedRight,ON,Other_Activity,None
186,2008-11-20 08:12:43,2008-11-20,08:12:43,BedRight,BedRight,ON,Other_Activity,None
187,2008-11-20 08:12:46,2008-11-20,08:12:46,BedRight,BedRight,ON,Other_Activity,None
188,2008-11-20 08:12:57,2008-11-20,08:12:57,BedRight,BedRight,ON,Other_Activity,None
189,2008-11-20 08:12:59,2008-11-20,08:12:59,BedRight,BedRight,ON,Other_Activity,None
190,2008-11-20 08:13:48,2008-11-20,08:13:48,BedRight,BedRight,ON,Other_Activity,None
191,2008-11-20 08:14:06,2008-11-20,08:14:06,BedRight,BedRight,ON,Other_Activity,None
192,2008-11-20 08:44:05,2008-11-20,08:44:05,BedRight,BedRight,ON,Other_Activity,None
193,2008-11-20 08:48:00,2008-11-20,08:48:00,BedRight,BedRight,ON,Other_Activity,None
194,2008-11-20 08:48:04,2008-11-20,08:48:04,BedRight,BedRight,ON,Other_Activity,None
195,2008-11-20 08:48:29,2008-11-20,08:48:29,BathroomDoor,BathroomDoor,ON,Pat_114,TakeShower
196,2008-11-20 08:48:54,2008-11-20,08:48:54,BathroomDoor,BathroomDoor,ON,Pat_114,TakeShower
197,2008-11-20 08:50:23,2008-11-20,08:50:23,BedroomDoor,BedroomDoor,ON,Pat_114,TakeShower
198,2008-11-20 08:50:27,2008-11-20,08:50:27,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Other_Activity,None
199,2008-11-20 08:50:34,2008-11-20,08:50:34,BedRight,BedRight,ON,Other_Activity,None
200,2008-11-20 08:50:36,2008-11-20,08:50:36,BedRight,BedRight,ON,Other_Activity,None
201,2008-11-20 08:59:04,2008-11-20,08:59:04,BedRight,BedRight,ON,Other_Activity,None
202,2008-11-20 09:04:36,2008-11-20,09:04:36,BedRight,BedRight,ON,Other_Activity,None
203,2008-11-20 09:24:43,2008-11-20,09:24:43,BedRight,BedRight,ON,Other_Activity,None
204,2008-11-20 09:30:15,2008-11-20,09:30:15,BedRight,BedRight,ON,Other_Activity,None
205,2008-11-20 09:30:19,2008-11-20,09:30:19,BedRight,BedRight,ON,Other_Activity,None
206,2008-11-20 09:30:26,2008-11-20,09:30:26,BedRight,BedRight,ON,Other_Activity,None
207,2008-11-20 09:30:32,2008-11-20,09:30:32,BedRight,BedRight,ON,Other_Activity,None
208,2008-11-20 09:31:46,2008-11-20,09:31:46,BedRight,BedRight,ON,Other_Activity,None
209,2008-11-20 09:33:39,2008-11-20,09:33:39,Dresser,Dresser,ON,Pat_24,GetDressed
210,2008-11-20 09:33:43,2008-11-20,09:33:43,Dresser,Dresser,ON,Pat_24,GetDressed
211,2008-11-20 09:33:48,2008-11-20,09:33:48,BedLeft,BedLeft,ON,Pat_24,GetDressed
212,2008-11-20 09:34:45,2008-11-20,09:34:45,Bathtub,Bathtub,ON,Pat_111,BrushTeeth
213,2008-11-20 09:34:48,2008-11-20,09:34:48,Bathtub,Bathtub,ON,Pat_111,BrushTeeth
214,2008-11-20 09:35:49,2008-11-20,09:35:49,BedroomDoor,BedroomDoor,ON,Pat_111,BrushTeeth
215,2008-11-20 09:39:15,2008-11-20,09:39:15,Couch,Couch,ON,Pat_4,Relax
216,2008-11-20 10:06:02,2008-11-20,10:06:02,Couch,Couch,ON,Pat_4,Relax
217,2008-11-20 10:18:28,2008-11-20,10:18:28,Couch,Couch,ON,Pat_4,Relax
218,2008-11-20 10:32:39,2008-11-20,10:32:39,Couch,Couch,ON,Pat_4,Relax
219,2008-11-20 10:32:50,2008-11-20,10:32:50,Couch,Couch,ON,Pat_4,Relax
220,2008-11-20 10:32:51,2008-11-20,10:32:51,Couch,Couch,ON,Pat_4,Relax
221,2008-11-20 10:41:57,2008-11-20,10:41:57,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
222,2008-11-20 10:42:29,2008-11-20,10:42:29,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
223,2008-11-20 10:42:31,2008-11-20,10:42:31,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
224,2008-11-20 10:42:34,2008-11-20,10:42:34,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
225,2008-11-20 10:42:40,2008-11-20,10:42:40,PlatesCupboard,PlatesCupboard,ON,Pat_184,PrepareBreakfast
226,2008-11-20 10:42:49,2008-11-20,10:42:49,CupboardCups,CupboardCups,ON,Other_Activity,None
227,2008-11-20 10:42:52,2008-11-20,10:42:52,PlatesCupboard,PlatesCupboard,ON,Other_Activity,None
228,2008-11-20 10:42:55,2008-11-20,10:42:55,Fridge,Fridge,ON,Pat_179,PrepareBreakfast
229,2008-11-20 10:43:23,2008-11-20,10:43:23,PlatesCupboard,PlatesCupboard,ON,Pat_179,PrepareBreakfast
230,2008-11-20 10:43:58,2008-11-20,10:43:58,Fridge,Fridge,ON,Pat_179,PrepareBreakfast
231,2008-11-20 10:44:36,2008-11-20,10:44:36,Cutlery,Cutlery,ON,Pat_179,PrepareBreakfast
232,2008-11-20 10:45:08,2008-11-20,10:45:08,Fridge,Fridge,ON,Pat_14,GetDrink
233,2008-11-20 10:45:25,2008-11-20,10:45:25,Fridge,Fridge,ON,Pat_14,GetDrink
234,2008-11-20 10:45:36,2008-11-20,10:45:36,Fridge,Fridge,ON,Pat_14,GetDrink
235,2008-11-20 10:45:38,2008-11-20,10:45:38,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
236,2008-11-20 10:45:40,2008-11-20,10:45:40,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
237,2008-11-20 10:45:43,2008-11-20,10:45:43,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
238,2008-11-20 10:45:49,2008-11-20,10:45:49,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
239,2008-11-20 10:46:01,2008-11-20,10:46:01,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
240,2008-11-20 10:46:25,2008-11-20,10:46:25,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
241,2008-11-20 10:47:02,2008-11-20,10:47:02,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
242,2008-11-20 10:47:38,2008-11-20,10:47:38,Cutlery,Cutlery,ON,Pat_8,PrepareBreakfast
243,2008-11-20 10:48:06,2008-11-20,10:48:06,Couch,Couch,ON,Pat_89,Relax
244,2008-11-20 10:48:08,2008-11-20,10:48:08,Couch,Couch,ON,Pat_89,Relax
245,2008-11-20 10:49:41,2008-11-20,10:49:41,BedroomDoor,BedroomDoor,ON,Pat_89,Relax
246,2008-11-20 10:49:53,2008-11-20,10:49:53,Couch,Couch,ON,Pat_4,Relax
247,2008-11-20 10:50:55,2008-11-20,10:50:55,Couch,Couch,ON,Pat_4,Relax
248,2008-11-20 10:50:59,2008-11-20,10:50:59,Couch,Couch,ON,Pat_4,Relax
249,2008-11-20 10:51:45,2008-11-20,10:51:45,Couch,Couch,ON,Pat_4,Relax
250,2008-11-20 11:03:30,2008-11-20,11:03:30,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_13,UseToiletDownstairs
251,2008-11-20 11:04:44,2008-11-20,11:04:44,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_13,UseToiletDownstairs
252,2008-11-20 11:14:13,2008-11-20,11:14:13,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
253,2008-11-20 11:14:32,2008-11-20,11:14:32,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
254,2008-11-20 11:16:17,2008-11-20,11:16:17,Frontdoor,Frontdoor,ON,Pat_15,LeaveHouse
255,2008-11-20 11:17:39,2008-11-20,11:17:39,Couch,Couch,ON,Pat_89,Relax
256,2008-11-20 11:18:22,2008-11-20,11:18:22,Couch,Couch,ON,Pat_89,Relax
257,2008-11-20 12:32:51,2008-11-20,12:32:51,BedroomDoor,BedroomDoor,ON,Pat_89,Relax
258,2008-11-20 13:11:27,2008-11-20,13:11:27,PlatesCupboard,PlatesCupboard,ON,Other_Activity,None
259,2008-11-20 13:12:08,2008-11-20,13:12:08,Fridge,Fridge,ON,Pat_34,PrepareLunch
260,2008-11-20 13:12:10,2008-11-20,13:12:10,Cutlery,Cutlery,ON,Pat_34,PrepareLunch
261,2008-11-20 13:12:18,2008-11-20,13:12:18,Cutlery,Cutlery,ON,Pat_34,PrepareLunch
262,2008-11-20 13:12:44,2008-11-20,13:12:44,PlatesCupboard,PlatesCupboard,ON,Pat_66,PrepareLunch
263,2008-11-20 13:13:03,2008-11-20,13:13:03,Cutlery,Cutlery,ON,Pat_66,PrepareLunch
264,2008-11-20 13:13:11,2008-11-20,13:13:11,Fridge,Fridge,ON,Pat_76,PrepareLunch
265,2008-11-20 13:13:42,2008-11-20,13:13:42,Fridge,Fridge,ON,Pat_76,PrepareLunch
266,2008-11-20 13:14:14,2008-11-20,13:14:14,Fridge,Fridge,ON,Pat_76,PrepareLunch
267,2008-11-20 13:15:43,2008-11-20,13:15:43,Fridge,Fridge,ON,Pat_76,PrepareLunch
268,2008-11-20 13:16:40,2008-11-20,13:16:40,Fridge,Fridge,ON,Pat_76,PrepareLunch
269,2008-11-20 13:17:42,2008-11-20,13:17:42,CupboardCups,CupboardCups,ON,Pat_70,GetDrink
