id,timestamp,date,time,sensor,action,event,pattern,activity
60,2008-11-24 09:37:56,2008-11-24,09:37:56,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
61,2008-11-24 09:37:59,2008-11-24,09:37:59,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
62,2008-11-24 09:38:01,2008-11-24,09:38:01,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
63,2008-11-24 09:38:12,2008-11-24,09:38:12,Bathtub,Bathtub,ON,Pat_65,TakeShower
64,2008-11-24 09:38:14,2008-11-24,09:38:14,Bathtub,Bathtub,ON,Pat_65,TakeShower
65,2008-11-24 09:38:15,2008-11-24,09:38:15,BathroomDoor,BathroomDoor,ON,Pat_65,TakeShower
66,2008-11-24 09:38:32,2008-11-24,09:38:32,Bathtub,Bathtub,ON,Pat_10,BrushTeeth
67,2008-11-24 09:38:38,2008-11-24,09:38:38,Bathtub,Bathtub,ON,Pat_10,BrushTeeth
68,2008-11-24 09:38:41,2008-11-24,09:38:41,Bathtub,Bathtub,ON,Pat_10,BrushTeeth
69,2008-11-24 09:38:42,2008-11-24,09:38:42,BathroomDoor,BathroomDoor,ON,Pat_75,UseToiletUpstairs
70,2008-11-24 09:39:45,2008-11-24,09:39:45,BathroomDoor,BathroomDoor,ON,Pat_75,UseToiletUpstairs
71,2008-11-24 09:39:55,2008-11-24,09:39:55,ToiletFlushUpstairs,ToiletFlushUpstairs,ON,Pat_75,UseToiletUpstairs
72,2008-11-24 10:23:49,2008-11-24,10:23:49,Fridge,Fridge,ON,Pat_61,PrepareBreakfast
73,2008-11-24 10:23:52,2008-11-24,10:23:52,Freezer,Freezer,ON,Pat_61,PrepareBreakfast
74,2008-11-24 10:23:56,2008-11-24,10:23:56,Fridge,Fridge,ON,Pat_61,PrepareBreakfast
75,2008-11-24 10:24:00,2008-11-24,10:24:00,Freezer,Freezer,ON,Pat_61,PrepareBreakfast
76,2008-11-24 11:19:56,2008-11-24,11:19:56,CupboardCups,CupboardCups,ON,Pat_70,GetDrink
77,2008-11-24 11:19:58,2008-11-24,11:19:58,Cutlery,Cutlery,ON,Pat_70,GetDrink
78,2008-11-24 11:24:21,2008-11-24,11:24:21,CupboardCups,CupboardCups,ON,Other_Activity,None
79,2008-11-24 11:26:49,2008-11-24,11:26:49,Couch,Couch,ON,Pat_92,Relax
80,2008-11-24 11:26:49,2008-11-24,11:26:49,Couch,Couch,ON,Pat_92,UseToiletDownstairs
81,2008-11-24 11:26:52,2008-11-24,11:26:52,Couch,Couch,ON,Pat_92,Relax
82,2008-11-24 11:26:52,2008-11-24,11:26:52,Couch,Couch,ON,Pat_92,UseToiletDownstairs
83,2008-11-24 11:27:57,2008-11-24,11:27:57,Couch,Couch,ON,Pat_92,Relax
84,2008-11-24 11:27:57,2008-11-24,11:27:57,Couch,Couch,ON,Pat_92,UseToiletDownstairs
85,2008-11-24 11:28:43,2008-11-24,11:28:43,Couch,Couch,ON,Pat_92,Relax
86,2008-11-24 11:28:43,2008-11-24,11:28:43,Couch,Couch,ON,Pat_92,UseToiletDownstairs
87,2008-11-24 13:07:53,2008-11-24,13:07:53,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_92,Relax
88,2008-11-24 13:07:53,2008-11-24,13:07:53,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_92,UseToiletDownstairs
89,2008-11-24 13:08:33,2008-11-24,13:08:33,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_92,Relax
90,2008-11-24 13:08:33,2008-11-24,13:08:33,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_92,UseToiletDownstairs
91,2008-11-24 13:09:10,2008-11-24,13:09:10,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_92,Relax
92,2008-11-24 13:09:10,2008-11-24,13:09:10,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_92,UseToiletDownstairs
93,2008-11-24 13:10:52,2008-11-24,13:10:52,Fridge,Fridge,ON,Other_Activity,None
94,2008-11-24 13:10:57,2008-11-24,13:10:57,GarbageBin,GarbageBin,ON,Pat_176,PrepareLunch
95,2008-11-24 13:11:02,2008-11-24,13:11:02,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareLunch
96,2008-11-24 13:11:05,2008-11-24,13:11:05,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareLunch
97,2008-11-24 13:11:25,2008-11-24,13:11:25,Microwave,Microwave,ON,Other_Activity,None
98,2008-11-24 13:11:29,2008-11-24,13:11:29,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
99,2008-11-24 13:11:33,2008-11-24,13:11:33,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
100,2008-11-24 13:11:42,2008-11-24,13:11:42,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
101,2008-11-24 13:11:55,2008-11-24,13:11:55,Cutlery,Cutlery,ON,Pat_23,PrepareLunch
102,2008-11-24 13:11:58,2008-11-24,13:11:58,Microwave,Microwave,ON,Pat_23,PrepareLunch
103,2008-11-24 13:12:19,2008-11-24,13:12:19,Cutlery,Cutlery,ON,Pat_8,PrepareLunch
104,2008-11-24 13:12:54,2008-11-24,13:12:54,Cutlery,Cutlery,ON,Pat_8,PrepareLunch
105,2008-11-24 13:12:58,2008-11-24,13:12:58,Fridge,Fridge,ON,Pat_76,PrepareLunch
106,2008-11-24 13:13:03,2008-11-24,13:13:03,Fridge,Fridge,ON,Pat_76,PrepareLunch
107,2008-11-24 13:13:30,2008-11-24,13:13:30,Cutlery,Cutlery,ON,Pat_76,PrepareLunch
108,2008-11-24 13:13:31,2008-11-24,13:13:31,Cutlery,Cutlery,ON,Pat_76,PrepareLunch
109,2008-11-24 13:14:05,2008-11-24,13:14:05,Fridge,Fridge,ON,Pat_14,PrepareLunch
110,2008-11-24 13:14:21,2008-11-24,13:14:21,Fridge,Fridge,ON,Pat_14,PrepareLunch
111,2008-11-24 13:15:37,2008-11-24,13:15:37,Couch,Couch,ON,Pat_73,Eating
112,2008-11-24 13:15:37,2008-11-24,13:15:37,Couch,Couch,ON,Pat_73,PrepareLunch
113,2008-11-24 13:28:55,2008-11-24,13:28:55,Couch,Couch,ON,Pat_73,Eating
114,2008-11-24 13:28:55,2008-11-24,13:28:55,Couch,Couch,ON,Pat_73,PrepareLunch
115,2008-11-24 13:29:19,2008-11-24,13:29:19,Fridge,Fridge,ON,Pat_73,Eating
116,2008-11-24 13:29:19,2008-11-24,13:29:19,Fridge,Fridge,ON,Pat_73,PrepareLunch
117,2008-11-24 14:36:40,2008-11-24,14:36:40,Couch,Couch,ON,Pat_4,Relax
118,2008-11-24 14:36:49,2008-11-24,14:36:49,Couch,Couch,ON,Pat_4,Relax
119,2008-11-24 14:36:55,2008-11-24,14:36:55,Couch,Couch,ON,Pat_4,Relax
120,2008-11-24 14:37:35,2008-11-24,14:37:35,Couch,Couch,ON,Pat_4,Relax
121,2008-11-24 14:59:02,2008-11-24,14:59:02,Couch,Couch,ON,Pat_4,Relax
122,2008-11-24 15:45:31,2008-11-24,15:45:31,Saucepan,Saucepan,ON,Pat_197,PrepareDinner
123,2008-11-24 15:46:14,2008-11-24,15:46:14,GarbageBin,GarbageBin,ON,Pat_197,PrepareDinner
124,2008-11-24 15:46:32,2008-11-24,15:46:32,PlatesCupboard,PlatesCupboard,ON,Other_Activity,None
125,2008-11-24 15:46:43,2008-11-24,15:46:43,CupboardCups,CupboardCups,ON,Pat_70,GetDrink
126,2008-11-24 15:46:43,2008-11-24,15:46:43,CupboardCups,CupboardCups,ON,Pat_70,GetSnack
127,2008-11-24 15:46:48,2008-11-24,15:46:48,Cutlery,Cutlery,ON,Pat_70,GetDrink
128,2008-11-24 15:46:48,2008-11-24,15:46:48,Cutlery,Cutlery,ON,Pat_70,GetSnack
129,2008-11-24 15:46:49,2008-11-24,15:46:49,CupboardCups,CupboardCups,ON,Pat_23,GetDrink
130,2008-11-24 15:46:49,2008-11-24,15:46:49,CupboardCups,CupboardCups,ON,Pat_23,GetSnack
131,2008-11-24 15:46:52,2008-11-24,15:46:52,Cutlery,Cutlery,ON,Pat_23,GetDrink
132,2008-11-24 15:46:52,2008-11-24,15:46:52,Cutlery,Cutlery,ON,Pat_23,GetSnack
133,2008-11-24 15:46:55,2008-11-24,15:46:55,Cutlery,Cutlery,ON,Pat_23,GetDrink
134,2008-11-24 15:46:55,2008-11-24,15:46:55,Cutlery,Cutlery,ON,Pat_23,GetSnack
135,2008-11-24 15:46:59,2008-11-24,15:46:59,Cutlery,Cutlery,ON,Pat_23,GetDrink
136,2008-11-24 15:46:59,2008-11-24,15:46:59,Cutlery,Cutlery,ON,Pat_23,GetSnack
137,2008-11-24 15:47:03,2008-11-24,15:47:03,Cutlery,Cutlery,ON,Pat_23,GetDrink
138,2008-11-24 15:47:03,2008-11-24,15:47:03,Cutlery,Cutlery,ON,Pat_23,GetSnack
139,2008-11-24 15:47:17,2008-11-24,15:47:17,Cutlery,Cutlery,ON,Pat_23,GetDrink
140,2008-11-24 15:47:17,2008-11-24,15:47:17,Cutlery,Cutlery,ON,Pat_23,GetSnack
141,2008-11-24 15:47:21,2008-11-24,15:47:21,Cutlery,Cutlery,ON,Pat_23,GetDrink
142,2008-11-24 15:47:21,2008-11-24,15:47:21,Cutlery,Cutlery,ON,Pat_23,GetSnack
143,2008-11-24 15:47:22,2008-11-24,15:47:22,Cutlery,Cutlery,ON,Pat_23,GetDrink
144,2008-11-24 15:47:22,2008-11-24,15:47:22,Cutlery,Cutlery,ON,Pat_23,GetSnack
145,2008-11-24 15:47:26,2008-11-24,15:47:26,Cutlery,Cutlery,ON,Pat_23,GetDrink
146,2008-11-24 15:47:26,2008-11-24,15:47:26,Cutlery,Cutlery,ON,Pat_23,GetSnack
147,2008-11-24 15:47:28,2008-11-24,15:47:28,Cutlery,Cutlery,ON,Pat_23,GetDrink
148,2008-11-24 15:47:28,2008-11-24,15:47:28,Cutlery,Cutlery,ON,Pat_23,GetSnack
149,2008-11-24 16:47:11,2008-11-24,16:47:11,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_73,Relax
150,2008-11-24 16:47:11,2008-11-24,16:47:11,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_73,UseToiletDownstairs
151,2008-11-24 16:47:16,2008-11-24,16:47:16,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_73,Relax
152,2008-11-24 16:47:16,2008-11-24,16:47:16,ToiletDoorDownstairs,ToiletDoorDownstairs,ON,Pat_73,UseToiletDownstairs
153,2008-11-24 16:47:44,2008-11-24,16:47:44,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_73,Relax
154,2008-11-24 16:47:44,2008-11-24,16:47:44,ToiletFlushDownstairs,ToiletFlushDownstairs,ON,Pat_73,UseToiletDownstairs
155,2008-11-24 16:49:52,2008-11-24,16:49:52,Couch,Couch,ON,Pat_73,Relax
156,2008-11-24 16:49:52,2008-11-24,16:49:52,Couch,Couch,ON,Pat_73,UseToiletDownstairs
157,2008-11-24 16:50:44,2008-11-24,16:50:44,Couch,Couch,ON,Pat_73,Relax
158,2008-11-24 16:50:44,2008-11-24,16:50:44,Couch,Couch,ON,Pat_73,UseToiletDownstairs
159,2008-11-24 16:55:11,2008-11-24,16:55:11,Couch,Couch,ON,Pat_73,Relax
160,2008-11-24 16:55:11,2008-11-24,16:55:11,Couch,Couch,ON,Pat_73,UseToiletDownstairs
161,2008-11-24 16:57:03,2008-11-24,16:57:03,Couch,Couch,ON,Pat_73,Relax
162,2008-11-24 16:57:03,2008-11-24,16:57:03,Couch,Couch,ON,Pat_73,UseToiletDownstairs
163,2008-11-24 16:57:05,2008-11-24,16:57:05,Couch,Couch,ON,Pat_73,Relax
164,2008-11-24 16:57:05,2008-11-24,16:57:05,Couch,Couch,ON,Pat_73,UseToiletDownstairs
165,2008-11-24 16:57:21,2008-11-24,16:57:21,Couch,Couch,ON,Pat_73,Relax
166,2008-11-24 16:57:21,2008-11-24,16:57:21,Couch,Couch,ON,Pat_73,UseToiletDownstairs
167,2008-11-24 16:57:37,2008-11-24,16:57:37,Couch,Couch,ON,Pat_73,Relax
168,2008-11-24 16:57:37,2008-11-24,16:57:37,Couch,Couch,ON,Pat_73,UseToiletDownstairs
169,2008-11-24 16:59:36,2008-11-24,16:59:36,Fridge,Fridge,ON,Pat_59,Relax
170,2008-11-24 16:59:45,2008-11-24,16:59:45,Couch,Couch,ON,Pat_59,Relax
171,2008-11-24 16:59:51,2008-11-24,16:59:51,Fridge,Fridge,ON,Other_Activity,None
172,2008-11-24 17:00:56,2008-11-24,17:00:56,Couch,Couch,ON,Pat_4,Relax
173,2008-11-24 17:01:13,2008-11-24,17:01:13,Couch,Couch,ON,Pat_4,Relax
174,2008-11-24 17:01:23,2008-11-24,17:01:23,Couch,Couch,ON,Pat_4,Relax
175,2008-11-24 17:01:31,2008-11-24,17:01:31,Couch,Couch,ON,Pat_4,Relax
176,2008-11-24 17:01:53,2008-11-24,17:01:53,Couch,Couch,ON,Pat_4,Relax
177,2008-11-24 17:02:37,2008-11-24,17:02:37,Couch,Couch,ON,Pat_4,Relax
178,2008-11-24 17:02:42,2008-11-24,17:02:42,Couch,Couch,ON,Pat_4,Relax
179,2008-11-24 17:03:00,2008-11-24,17:03:00,PlatesCupboard,PlatesCupboard,ON,Pat_66,PrepareDinner
180,2008-11-24 17:06:00,2008-11-24,17:06:00,Cutlery,Cutlery,ON,Pat_66,PrepareDinner
181,2008-11-24 17:07:48,2008-11-24,17:07:48,PlatesCupboard,PlatesCupboard,ON,Pat_27,PrepareDinner
182,2008-11-24 17:08:56,2008-11-24,17:08:56,PlatesCupboard,PlatesCupboard,ON,Pat_27,PrepareDinner
183,2008-11-24 17:13:55,2008-11-24,17:13:55,Fridge,Fridge,ON,Pat_38,PrepareDinner
184,2008-11-24 17:14:02,2008-11-24,17:14:02,Fridge,Fridge,ON,Pat_38,PrepareDinner
185,2008-11-24 17:14:05,2008-11-24,17:14:05,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
186,2008-11-24 17:15:09,2008-11-24,17:15:09,Fridge,Fridge,ON,Pat_14,PrepareDinner
187,2008-11-24 17:15:35,2008-11-24,17:15:35,Fridge,Fridge,ON,Pat_14,PrepareDinner
188,2008-11-24 17:17:26,2008-11-24,17:17:26,Fridge,Fridge,ON,Pat_14,PrepareDinner
189,2008-11-24 17:18:40,2008-11-24,17:18:40,PlatesCupboard,PlatesCupboard,ON,Pat_76,PrepareDinner
190,2008-11-24 17:18:45,2008-11-24,17:18:45,PlatesCupboard,PlatesCupboard,ON,Pat_76,PrepareDinner
191,2008-11-24 17:20:57,2008-11-24,17:20:57,Fridge,Fridge,ON,Pat_76,PrepareDinner
192,2008-11-24 17:21:03,2008-11-24,17:21:03,Fridge,Fridge,ON,Pat_76,PrepareDinner
193,2008-11-24 17:23:44,2008-11-24,17:23:44,Cutlery,Cutlery,ON,Pat_119,PrepareDinner
194,2008-11-24 17:27:16,2008-11-24,17:27:16,PlatesCupboard,PlatesCupboard,ON,Pat_119,PrepareDinner
195,2008-11-24 17:29:09,2008-11-24,17:29:09,Fridge,Fridge,ON,Pat_34,PrepareDinner
196,2008-11-24 17:32:32,2008-11-24,17:32:32,Cutlery,Cutlery,ON,Pat_34,PrepareDinner
197,2008-11-24 17:33:17,2008-11-24,17:33:17,GarbageBin,GarbageBin,ON,Pat_176,PrepareDinner
198,2008-11-24 17:34:41,2008-11-24,17:34:41,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareDinner
199,2008-11-24 17:34:46,2008-11-24,17:34:46,PlatesCupboard,PlatesCupboard,ON,Pat_176,PrepareDinner
200,2008-11-24 17:35:12,2008-11-24,17:35:12,Saucepan,Saucepan,ON,Other_Activity,None
201,2008-11-24 17:36:02,2008-11-24,17:36:02,Fridge,Fridge,ON,Pat_157,PrepareDinner
202,2008-11-24 17:36:23,2008-11-24,17:36:23,PlatesCupboard,PlatesCupboard,ON,Pat_157,PrepareDinner
203,2008-11-24 17:37:24,2008-11-24,17:37:24,CupboardCups,CupboardCups,ON,Pat_157,PrepareDinner
204,2008-11-24 17:37:25,2008-11-24,17:37:25,PlatesCupboard,PlatesCupboard,ON,Pat_38,PrepareDinner
205,2008-11-24 17:57:29,2008-11-24,17:57:29,Fridge,Fridge,ON,Pat_38,PrepareDinner
206,2008-11-24 17:59:00,2008-11-24,17:59:00,Fridge,Fridge,ON,Pat_38,PrepareDinner
207,2008-11-24 18:00:53,2008-11-24,18:00:53,Couch,Couch,ON,Pat_73,Relax
208,2008-11-24 18:00:53,2008-11-24,18:00:53,Couch,Couch,ON,Pat_73,PrepareDinner
209,2008-11-24 18:02:19,2008-11-24,18:02:19,Couch,Couch,ON,Pat_73,Relax
210,2008-11-24 18:02:19,2008-11-24,18:02:19,Couch,Couch,ON,Pat_73,PrepareDinner
211,2008-11-24 18:05:45,2008-11-24,18:05:45,Fridge,Fridge,ON,Pat_73,Relax
212,2008-11-24 18:05:45,2008-11-24,18:05:45,Fridge,Fridge,ON,Pat_73,PrepareDinner
213,2008-11-24 18:06:03,2008-11-24,18:06:03,CupboardCups,CupboardCups,ON,Pat_123,PrepareDinner
214,2008-11-24 18:06:49,2008-11-24,18:06:49,Fridge,Fridge,ON,Pat_123,PrepareDinner
215,2008-11-24 18:07:05,2008-11-24,18:07:05,Fridge,Fridge,ON,Pat_123,PrepareDinner
216,2008-11-24 18:07:06,2008-11-24,18:07:06,Cutlery,Cutlery,ON,Pat_123,PrepareDinner
217,2008-11-24 18:07:08,2008-11-24,18:07:08,Cutlery,Cutlery,ON,Pat_123,PrepareDinner
218,2008-11-24 18:07:09,2008-11-24,18:07:09,Cutlery,Cutlery,ON,Pat_8,Eating
219,2008-11-24 18:07:14,2008-11-24,18:07:14,Cutlery,Cutlery,ON,Pat_8,Eating
220,2008-11-24 18:07:19,2008-11-24,18:07:19,Cutlery,Cutlery,ON,Pat_8,Eating
221,2008-11-24 18:07:21,2008-11-24,18:07:21,Couch,Couch,ON,Pat_8,Eating
222,2008-11-24 18:07:30,2008-11-24,18:07:30,Cutlery,Cutlery,ON,Pat_8,Eating
223,2008-11-24 18:07:32,2008-11-24,18:07:32,Cutlery,Cutlery,ON,Pat_8,Eating
224,2008-11-24 18:16:08,2008-11-24,18:16:08,BathroomDoor,BathroomDoor,ON,Pat_108,TakeShower
225,2008-11-24 18:16:11,2008-11-24,18:16:11,BathroomDoor,BathroomDoor,ON,Pat_108,TakeShower
226,2008-11-24 18:16:15,2008-11-24,18:16:15,Bathtub,Bathtub,ON,Pat_108,TakeShower
227,2008-11-24 18:16:42,2008-11-24,18:16:42,BathroomDoor,BathroomDoor,ON,Pat_108,TakeShower
228,2008-11-24 18:17:24,2008-11-24,18:17:24,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
229,2008-11-24 18:17:26,2008-11-24,18:17:26,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
230,2008-11-24 18:17:28,2008-11-24,18:17:28,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
231,2008-11-24 18:17:30,2008-11-24,18:17:30,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
232,2008-11-24 18:17:32,2008-11-24,18:17:32,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
233,2008-11-24 18:17:38,2008-11-24,18:17:38,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
234,2008-11-24 18:17:40,2008-11-24,18:17:40,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
235,2008-11-24 18:17:43,2008-11-24,18:17:43,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
236,2008-11-24 18:17:48,2008-11-24,18:17:48,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
237,2008-11-24 18:17:50,2008-11-24,18:17:50,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
238,2008-11-24 18:17:52,2008-11-24,18:17:52,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
239,2008-11-24 18:17:54,2008-11-24,18:17:54,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
240,2008-11-24 18:17:57,2008-11-24,18:17:57,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
241,2008-11-24 18:18:00,2008-11-24,18:18:00,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
242,2008-11-24 18:18:04,2008-11-24,18:18:04,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
243,2008-11-24 18:18:06,2008-11-24,18:18:06,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
244,2008-11-24 18:18:08,2008-11-24,18:18:08,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
245,2008-11-24 18:18:10,2008-11-24,18:18:10,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
246,2008-11-24 18:18:13,2008-11-24,18:18:13,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
247,2008-11-24 18:18:14,2008-11-24,18:18:14,Bathtub,Bathtub,ON,Pat_6,BrushTeeth
